,target,RAPL_ENERGY_DRAM_0,RAPL_ENERGY_DRAM_1,RAPL_ENERGY_PKG_0,RAPL_ENERGY_PKG_1,begin,end,entryNumber,RAPL_ENERGY_DRAM_all,RAPL_ENERGY_PKG_all,machineName,time,powers_av_all,type,methode,bench,class,Nbprocess,y_ax
9698,normal_cacheclean_LU_C_64_4,367.74046325683594,344.2337646484375,3377.773162841797,3372.082489013672,2019-06-07 10:28:47.409,2019-06-07 10:29:14.437,4,7461.829879760742,14923.659759521484,allmodes,27.028,532.9878485543387,normal,cacheclean,LU,C,64,normal cacheclean
9789,normal_cacheclean_LU_C_64_5,368.3915557861328,345.77925872802734,3381.6473083496094,3370.9422912597656,2019-06-07 10:29:18.442,2019-06-07 10:29:45.471,5,7466.760414123535,14933.52082824707,allmodes,27.029,533.3400295802525,normal,cacheclean,LU,C,64,normal cacheclean
9878,normal_cacheclean_LU_C_64_6,367.255615234375,347.5024871826172,3375.0087890625,3365.2350463867188,2019-06-07 10:29:49.476,2019-06-07 10:30:16.507,6,7455.001937866211,14910.003875732422,allmodes,27.031,532.5001384190151,normal,cacheclean,LU,C,64,normal cacheclean
9968,normal_cacheclean_LU_C_64_7,369.26863861083984,349.0032196044922,3378.9307250976562,3367.524444580078,2019-06-07 10:30:20.512,2019-06-07 10:30:47.540,7,7464.727027893066,14929.454055786133,allmodes,27.028,533.1947877066476,normal,cacheclean,LU,C,64,normal cacheclean
10058,normal_cacheclean_LU_C_64_8,369.307373046875,346.3832473754883,3375.412078857422,3366.7450256347656,2019-06-07 10:30:51.546,2019-06-07 10:31:18.577,8,7457.847724914551,14915.695449829102,allmodes,27.031,532.7034089224679,normal,cacheclean,LU,C,64,normal cacheclean
10148,normal_cacheclean_LU_C_64_9,368.0682373046875,342.91585540771484,3370.9869995117188,3356.9965209960938,2019-06-07 10:31:22.583,2019-06-07 10:31:49.613,9,7438.967613220215,14877.93522644043,allmodes,27.03,531.3548295157296,normal,cacheclean,LU,C,64,normal cacheclean
10240,normal_cacheclean_LU_C_64_10,366.7776641845703,351.8061218261719,3376.9720153808594,3367.4812622070312,2019-06-07 10:31:54.620,2019-06-07 10:32:21.660,10,7463.037063598633,14926.074127197266,allmodes,27.04,533.0740759713309,normal,cacheclean,LU,C,64,normal cacheclean
10330,normal_cacheclean_LU_C_64_11,371.2289505004883,344.8031768798828,3385.1072387695312,3377.7071533203125,2019-06-07 10:32:25.666,2019-06-07 10:32:52.697,11,7478.846519470215,14957.69303894043,allmodes,27.031,534.2033228193011,normal,cacheclean,LU,C,64,normal cacheclean
10420,normal_cacheclean_LU_C_64_12,369.390869140625,346.3860778808594,3372.646697998047,3362.188018798828,2019-06-07 10:32:56.703,2019-06-07 10:33:23.732,12,7450.611663818359,14901.223327636719,allmodes,27.029,532.1865474155971,normal,cacheclean,LU,C,64,normal cacheclean
10511,normal_cacheclean_LU_C_64_13,383.12669372558594,352.64493560791016,3489.0933532714844,3475.715545654297,2019-06-07 10:33:27.738,2019-06-07 10:33:55.766,13,7700.580528259277,15401.161056518555,allmodes,28.028,531.074519190295,normal,cacheclean,LU,C,64,normal cacheclean
10603,normal_cacheclean_LU_C_64_14,371.9388198852539,348.3042297363281,3382.7809448242188,3373.8825073242188,2019-06-07 10:33:59.772,2019-06-07 10:34:26.803,14,7476.9065017700195,14953.813003540039,allmodes,27.031,534.06475012643,normal,cacheclean,LU,C,64,normal cacheclean
10694,normal_cacheclean_LU_C_64_15,367.78816986083984,346.0198440551758,3375.5616455078125,3362.816680908203,2019-06-07 10:34:30.810,2019-06-07 10:34:57.836,15,7452.186340332031,14904.372680664062,allmodes,27.026,532.2990243094308,normal,cacheclean,LU,C,64,normal cacheclean
10785,normal_cacheclean_LU_C_64_16,371.2844543457031,346.95668029785156,3382.774200439453,3377.830352783203,2019-06-07 10:35:02.842,2019-06-07 10:35:29.871,16,7478.845687866211,14957.691375732422,allmodes,27.029,534.2032634190151,normal,cacheclean,LU,C,64,normal cacheclean
10875,normal_cacheclean_LU_C_64_17,372.28849029541016,347.1823425292969,3378.794921875,3372.3439025878906,2019-06-07 10:35:33.876,2019-06-07 10:36:00.904,17,7470.609657287598,14941.219314575195,allmodes,27.028,533.6149755205427,normal,cacheclean,LU,C,64,normal cacheclean
10965,normal_cacheclean_LU_C_64_18,371.57521057128906,346.87512969970703,3377.9554748535156,3366.890655517578,2019-06-07 10:36:04.911,2019-06-07 10:36:31.941,18,7463.29647064209,14926.59294128418,allmodes,27.03,533.0926050458636,normal,cacheclean,LU,C,64,normal cacheclean
11056,normal_cacheclean_LU_C_64_19,370.8752670288086,346.41809844970703,3372.7686767578125,3362.1434326171875,2019-06-07 10:36:35.947,2019-06-07 10:37:02.972,19,7452.205474853516,14904.410949707031,allmodes,27.025,532.3003910609654,normal,cacheclean,LU,C,64,normal cacheclean
11145,normal_cacheclean_LU_C_64_20,370.2587585449219,342.95985412597656,3365.3260803222656,3352.8736877441406,2019-06-07 10:37:06.979,2019-06-07 10:37:34.008,20,7431.418380737305,14862.83676147461,allmodes,27.029,530.8155986240932,normal,cacheclean,LU,C,64,normal cacheclean
11235,normal_cacheclean_LU_C_64_21,382.4147186279297,354.5511474609375,3478.245880126953,3458.932342529297,2019-06-07 10:37:38.016,2019-06-07 10:38:06.045,21,7674.144088745117,15348.288177490234,allmodes,28.029,529.2513164651805,normal,cacheclean,LU,C,64,normal cacheclean
11329,normal_cacheclean_LU_C_64_22,371.8200454711914,345.1335754394531,3371.011016845703,3359.8968200683594,2019-06-07 10:38:10.051,2019-06-07 10:38:37.080,22,7447.861457824707,14895.722915649414,allmodes,27.029,531.9901041303362,normal,cacheclean,LU,C,64,normal cacheclean
11420,normal_cacheclean_LU_C_64_23,360.9645080566406,336.3549041748047,3260.399627685547,3253.7188415527344,2019-06-07 10:38:42.085,2019-06-07 10:39:08.114,23,7211.437881469727,14422.875762939453,allmodes,26.029,534.1805838125723,normal,cacheclean,LU,C,64,normal cacheclean
11509,normal_cacheclean_LU_C_64_24,375.4898986816406,347.5627136230469,3385.4771423339844,3378.5300903320312,2019-06-07 10:39:13.121,2019-06-07 10:39:40.151,24,7487.059844970703,14974.119689941406,allmodes,27.03,534.7899889264788,normal,cacheclean,LU,C,64,normal cacheclean
11599,normal_cacheclean_LU_C_64_25,372.9851760864258,347.00963592529297,3378.285614013672,3368.0148010253906,2019-06-07 10:39:44.157,2019-06-07 10:40:11.190,25,7466.295227050781,14932.590454101562,allmodes,27.033,533.3068019321987,normal,cacheclean,LU,C,64,normal cacheclean
11690,normal_cacheclean_LU_C_64_26,372.54590606689453,348.1466293334961,3374.091796875,3362.0777587890625,2019-06-07 10:40:15.197,2019-06-07 10:40:42.227,26,7456.862091064453,14913.724182128906,allmodes,27.03,532.6330065046038,normal,cacheclean,LU,C,64,normal cacheclean
11781,normal_cacheclean_LU_C_64_27,375.25707244873047,347.1509780883789,3385.5267944335938,3380.9627990722656,2019-06-07 10:40:47.233,2019-06-07 10:41:14.261,27,7488.897644042969,14977.795288085938,allmodes,27.028,534.9212602887835,normal,cacheclean,LU,C,64,normal cacheclean
11874,normal_cacheclean_LU_C_64_28,360.4209289550781,334.7550735473633,3259.9603271484375,3257.56103515625,2019-06-07 10:41:19.267,2019-06-07 10:41:45.295,28,7212.697364807129,14425.394729614258,allmodes,26.028,534.2738788746021,normal,cacheclean,LU,C,64,normal cacheclean
11963,normal_cacheclean_LU_C_64_29,374.8280792236328,348.0502624511719,3385.1219482421875,3378.001678466797,2019-06-07 10:41:50.307,2019-06-07 10:42:17.336,29,7486.001968383789,14972.003936767578,allmodes,27.029,534.7144263131278,normal,cacheclean,LU,C,64,normal cacheclean
12052,normal_cacheclean_LU_C_64_30,370.2046890258789,344.8742904663086,3371.794189453125,3357.4991760253906,2019-06-07 10:42:21.342,2019-06-07 10:42:48.376,30,7444.372344970703,14888.744689941406,allmodes,27.034,531.7408817836216,normal,cacheclean,LU,C,64,normal cacheclean
12144,normal_cacheclean_LU_C_64_31,372.19964599609375,348.98165130615234,3384.1868591308594,3377.7916870117188,2019-06-07 10:42:53.386,2019-06-07 10:43:20.427,31,7483.159843444824,14966.319686889648,allmodes,27.041,534.511417388916,normal,cacheclean,LU,C,64,normal cacheclean
12234,normal_cacheclean_LU_C_64_32,373.9863586425781,346.61795806884766,3379.410888671875,3368.0090942382812,2019-06-07 10:43:24.432,2019-06-07 10:43:51.463,32,7468.024299621582,14936.048599243164,allmodes,27.031,533.4303071158273,normal,cacheclean,LU,C,64,normal cacheclean
12326,normal_cacheclean_LU_C_64_33,373.5060043334961,350.4460906982422,3378.825714111328,3373.8761596679688,2019-06-07 10:43:56.469,2019-06-07 10:44:23.500,33,7476.653968811035,14953.30793762207,allmodes,27.031,534.0467120579311,normal,cacheclean,LU,C,64,normal cacheclean
12417,normal_cacheclean_LU_C_64_34,371.95743560791016,348.97119140625,3379.4549865722656,3369.019805908203,2019-06-07 10:44:27.506,2019-06-07 10:44:54.533,34,7469.403419494629,14938.806838989258,allmodes,27.027,533.5288156781878,normal,cacheclean,LU,C,64,normal cacheclean
12506,normal_cacheclean_LU_C_64_35,374.28919219970703,343.54400634765625,3383.3919677734375,3373.039306640625,2019-06-07 10:44:58.540,2019-06-07 10:45:25.577,35,7474.264472961426,14948.528945922852,allmodes,27.037,533.876033782959,normal,cacheclean,LU,C,64,normal cacheclean
12598,normal_cacheclean_LU_C_64_36,358.1077194213867,335.15045166015625,3261.2080993652344,3255.2041625976562,2019-06-07 10:45:30.584,2019-06-07 10:45:56.611,36,7209.670433044434,14419.340866088867,allmodes,26.027,534.049661706995,normal,cacheclean,LU,C,64,normal cacheclean
12687,normal_cacheclean_LU_C_64_37,369.05562591552734,350.75914001464844,3384.5355529785156,3378.1245727539062,2019-06-07 10:46:01.618,2019-06-07 10:46:28.648,37,7482.474891662598,14964.949783325195,allmodes,27.03,534.4624922616141,normal,cacheclean,LU,C,64,normal cacheclean
12778,normal_cacheclean_LU_C_64_38,372.8453674316406,347.52042388916016,3384.912841796875,3377.188720703125,2019-06-07 10:46:32.653,2019-06-07 10:46:59.681,38,7482.467353820801,14964.934707641602,allmodes,27.028,534.4619538443429,normal,cacheclean,LU,C,64,normal cacheclean
12867,normal_cacheclean_LU_C_64_39,372.7344741821289,347.3968048095703,3380.5255432128906,3369.6578979492188,2019-06-07 10:47:03.687,2019-06-07 10:47:30.717,39,7470.314720153809,14940.629440307617,allmodes,27.03,533.5939085824149,normal,cacheclean,LU,C,64,normal cacheclean
12957,normal_cacheclean_LU_C_64_40,373.97242736816406,349.38524627685547,3376.187042236328,3368.9779663085938,2019-06-07 10:47:34.724,2019-06-07 10:48:01.755,40,7468.522682189941,14937.045364379883,allmodes,27.031,533.4659058707101,normal,cacheclean,LU,C,64,normal cacheclean
13047,normal_cacheclean_LU_C_64_41,371.06295013427734,347.91943359375,3375.0454711914062,3362.6482543945312,2019-06-07 10:48:05.760,2019-06-07 10:48:32.788,41,7456.676109313965,14913.35221862793,allmodes,27.028,532.6197220938546,normal,cacheclean,LU,C,64,normal cacheclean
13137,normal_cacheclean_LU_C_64_42,384.5078582763672,353.7137451171875,3495.0794982910156,3481.6678466796875,2019-06-07 10:48:36.794,2019-06-07 10:49:04.819,42,7714.968948364258,15429.937896728516,allmodes,28.025,532.0668240251213,normal,cacheclean,LU,C,64,normal cacheclean
13230,normal_cacheclean_LU_C_64_43,372.6089553833008,346.3928451538086,3381.77001953125,3376.17041015625,2019-06-07 10:49:08.826,2019-06-07 10:49:35.853,43,7476.942230224609,14953.884460449219,allmodes,27.027,534.0673021589007,normal,cacheclean,LU,C,64,normal cacheclean
13321,normal_cacheclean_LU_C_64_44,373.8245849609375,348.68653106689453,3381.8207092285156,3377.257293701172,2019-06-07 10:49:39.859,2019-06-07 10:50:06.887,44,7481.5891189575195,14963.178237915039,allmodes,27.028,534.39922278268,normal,cacheclean,LU,C,64,normal cacheclean
13410,normal_cacheclean_LU_C_64_45,371.80406951904297,348.1439743041992,3383.7434997558594,3377.7035217285156,2019-06-07 10:50:10.894,2019-06-07 10:50:37.933,45,7481.395065307617,14962.790130615234,allmodes,27.039,534.385361807687,normal,cacheclean,LU,C,64,normal cacheclean
13500,normal_cacheclean_LU_C_64_46,372.8412551879883,348.23101806640625,3376.4276428222656,3366.062469482422,2019-06-07 10:50:41.939,2019-06-07 10:51:08.967,46,7463.562385559082,14927.124771118164,allmodes,27.028,533.1115989685059,normal,cacheclean,LU,C,64,normal cacheclean
13590,normal_cacheclean_LU_C_64_47,384.6105728149414,356.8470153808594,3491.967803955078,3471.054931640625,2019-06-07 10:51:12.974,2019-06-07 10:51:41.006,47,7704.480323791504,15408.960647583008,allmodes,28.032,531.3434706063106,normal,cacheclean,LU,C,64,normal cacheclean
13684,normal_cacheclean_LU_C_64_48,369.4766845703125,348.2547836303711,3371.2025756835938,3360.654815673828,2019-06-07 10:51:45.011,2019-06-07 10:52:12.040,48,7449.5888595581055,14899.177719116211,allmodes,27.029,532.113489968436,normal,cacheclean,LU,C,64,normal cacheclean
13776,normal_cacheclean_LU_C_64_49,375.87621307373047,343.9873275756836,3383.6943969726562,3379.215789794922,2019-06-07 10:52:17.047,2019-06-07 10:52:44.069,49,7482.773727416992,14965.547454833984,allmodes,27.022,534.4838376726423,normal,cacheclean,LU,C,64,normal cacheclean
13866,normal_cacheclean_LU_C_64_50,373.3208694458008,346.2411880493164,3380.2040100097656,3371.3413696289062,2019-06-07 10:52:48.075,2019-06-07 10:53:15.101,50,7471.107437133789,14942.214874267578,allmodes,27.026,533.6505312238421,normal,cacheclean,LU,C,64,normal cacheclean
13955,normal_cacheclean_LU_C_64_51,386.0255813598633,355.1630401611328,3490.6734924316406,3473.4113159179688,2019-06-07 10:53:19.107,2019-06-07 10:53:47.135,51,7705.2734298706055,15410.546859741211,allmodes,28.028,531.3981675772832,normal,cacheclean,LU,C,64,normal cacheclean
14048,normal_cacheclean_LU_C_64_52,373.79595947265625,342.4552001953125,3377.640625,3366.706512451172,2019-06-07 10:53:51.141,2019-06-07 10:54:18.174,52,7460.598297119141,14921.196594238281,allmodes,27.033,532.8998783656529,normal,cacheclean,LU,C,64,normal cacheclean
14140,normal_cacheclean_LU_C_64_53,360.28883361816406,405.8784408569336,3634.4036865234375,3627.799591064453,2019-06-07 10:54:23.181,2019-06-07 10:54:52.214,53,8028.370552062988,16056.741104125977,allmodes,29.033,535.2247034708658,normal,cacheclean,LU,C,64,normal cacheclean
14236,normal_cacheclean_LU_C_64_54,370.29640197753906,348.2118682861328,3370.8338928222656,3362.7892456054688,2019-06-07 10:54:56.220,2019-06-07 10:55:23.247,54,7452.131408691406,14904.262817382812,allmodes,27.027,532.2951006208148,normal,cacheclean,LU,C,64,normal cacheclean
14328,normal_cacheclean_LU_C_64_55,374.7537078857422,348.23741912841797,3385.1907653808594,3377.4024963378906,2019-06-07 10:55:28.254,2019-06-07 10:55:55.285,55,7485.58438873291,14971.16877746582,allmodes,27.031,534.6845991952079,normal,cacheclean,LU,C,64,normal cacheclean
14420,normal_cacheclean_LU_C_64_56,360.20947265625,338.56809997558594,3260.7554321289062,3254.452423095703,2019-06-07 10:56:00.292,2019-06-07 10:56:26.320,56,7213.985427856445,14427.97085571289,allmodes,26.028,534.3692909523293,normal,cacheclean,LU,C,64,normal cacheclean
14509,normal_cacheclean_LU_C_64_57,361.29056549072266,336.27042388916016,3259.2113342285156,3255.940887451172,2019-06-07 10:56:31.327,2019-06-07 10:56:57.354,57,7212.71321105957,14425.42642211914,allmodes,26.027,534.2750526710793,normal,cacheclean,LU,C,64,normal cacheclean
14598,normal_cacheclean_LU_C_64_58,360.41243743896484,338.53536224365234,3261.4684143066406,3255.059814453125,2019-06-07 10:57:02.360,2019-06-07 10:57:28.390,58,7215.476028442383,14430.952056884766,allmodes,26.03,534.4797058105469,normal,cacheclean,LU,C,64,normal cacheclean
14687,normal_cacheclean_LU_C_64_59,374.9142379760742,345.72888946533203,3385.5255432128906,3379.105499267578,2019-06-07 10:57:33.397,2019-06-07 10:58:00.426,59,7485.274169921875,14970.54833984375,allmodes,27.029,534.6624407087054,normal,cacheclean,LU,C,64,normal cacheclean
14777,normal_cacheclean_LU_C_64_60,371.92960357666016,343.9415740966797,3373.1019287109375,3362.544921875,2019-06-07 10:58:04.431,2019-06-07 10:58:31.466,60,7451.518028259277,14903.036056518555,allmodes,27.035,532.2512877328055,normal,cacheclean,LU,C,64,normal cacheclean
14870,normal_cacheclean_LU_C_64_61,375.56226348876953,346.5307922363281,3385.5079650878906,3380.068603515625,2019-06-07 10:58:36.472,2019-06-07 10:59:03.505,61,7487.669624328613,14975.339248657227,allmodes,27.033,534.8335445949009,normal,cacheclean,LU,C,64,normal cacheclean
14959,normal_cacheclean_LU_C_64_62,385.04102325439453,357.6659469604492,3493.54296875,3482.068145751953,2019-06-07 10:59:07.511,2019-06-07 10:59:35.540,62,7718.318084716797,15436.636169433594,allmodes,28.029,532.297798945986,normal,cacheclean,LU,C,64,normal cacheclean
15053,normal_cacheclean_LU_C_64_63,375.4568557739258,345.32613372802734,3385.7261352539062,3375.4430541992188,2019-06-07 10:59:39.547,2019-06-07 11:00:06.576,63,7481.952178955078,14963.904357910156,allmodes,27.029,534.4251556396484,normal,cacheclean,LU,C,64,normal cacheclean
15142,normal_cacheclean_LU_C_64_64,374.4083023071289,347.93492126464844,3376.2513122558594,3364.7173767089844,2019-06-07 11:00:10.581,2019-06-07 11:00:37.615,64,7463.311912536621,14926.623825073242,allmodes,27.034,533.0937080383301,normal,cacheclean,LU,C,64,normal cacheclean
15232,normal_cacheclean_LU_C_64_65,371.66441345214844,344.2530746459961,3367.8241577148438,3354.4270629882812,2019-06-07 11:00:41.623,2019-06-07 11:01:08.655,65,7438.1687088012695,14876.337417602539,allmodes,27.032,531.2977649143764,normal,cacheclean,LU,C,64,normal cacheclean
15324,normal_cacheclean_LU_C_64_66,375.4415512084961,349.0116500854492,3384.0799560546875,3379.0298461914062,2019-06-07 11:01:13.662,2019-06-07 11:01:40.692,66,7487.563003540039,14975.126007080078,allmodes,27.03,534.8259288242886,normal,cacheclean,LU,C,64,normal cacheclean
15415,normal_cacheclean_LU_C_64_67,387.1101760864258,355.51819610595703,3494.4703674316406,3480.1370544433594,2019-06-07 11:01:44.698,2019-06-07 11:02:12.726,67,7717.235794067383,15434.471588134766,allmodes,28.028,532.2231582115436,normal,cacheclean,LU,C,64,normal cacheclean
15508,normal_cacheclean_LU_C_64_68,374.60286712646484,350.76888275146484,3385.393310546875,3377.30029296875,2019-06-07 11:02:16.734,2019-06-07 11:02:43.761,68,7488.065353393555,14976.13070678711,allmodes,27.027,534.8618109566825,normal,cacheclean,LU,C,64,normal cacheclean
15597,normal_cacheclean_LU_C_64_69,374.0345458984375,347.8005676269531,3379.7556762695312,3369.586639404297,2019-06-07 11:02:47.767,2019-06-07 11:03:14.803,69,7471.177429199219,14942.354858398438,allmodes,27.036,533.6555306570871,normal,cacheclean,LU,C,64,normal cacheclean
