,target,RAPL_ENERGY_DRAM_0,RAPL_ENERGY_DRAM_1,RAPL_ENERGY_PKG_0,RAPL_ENERGY_PKG_1,begin,end,entryNumber,RAPL_ENERGY_PKG_all,RAPL_ENERGY_DRAM_all,Machine,time,powers_av_all,type,bench,class,Nbprocess,y_ax,RAPL_ENERGY_PKG_BOTH
6255,optimized_test_EP_B_1_1,766.0087127685547,386.9972381591797,6916.752502441406,5555.7938232421875,2019-08-01 09:11:09.620,2019-08-01 09:12:51.683,1,13625.552276611328,27251.104553222656,Dahu3,102.063,132.2869153069061,optimized,EP,B,1,optimized,12472.546325683594
6570,optimized_test_EP_B_1_2,754.9496688842773,380.9901428222656,6764.335540771484,5494.285552978516,2019-08-01 09:12:55.687,2019-08-01 09:14:36.747,2,13394.560905456543,26789.121810913086,Dahu3,101.06,131.31922456329943,optimized,EP,B,1,optimized,12258.62109375
6881,optimized_test_EP_B_1_3,758.7288284301758,388.24192810058594,6822.679931640625,5533.701812744141,2019-08-01 09:14:40.751,2019-08-01 09:16:22.813,3,13503.352500915527,27006.705001831055,Dahu3,102.062,131.10050971762647,optimized,EP,B,1,optimized,12356.381744384766
7195,optimized_test_EP_B_1_4,757.9310073852539,387.1096649169922,6816.148498535156,5537.749420166016,2019-08-01 09:16:25.817,2019-08-01 09:18:07.878,4,13498.938591003418,26997.877182006836,Dahu3,102.061,131.05765622333416,optimized,EP,B,1,optimized,12353.897918701172
7508,optimized_test_EP_B_1_5,757.8101577758789,387.2452697753906,6819.268981933594,5548.4459228515625,2019-08-01 09:18:10.882,2019-08-01 09:19:52.945,5,13512.770332336426,27025.54066467285,Dahu3,102.063,131.19194497414006,optimized,EP,B,1,optimized,12367.714904785156
7820,optimized_test_EP_B_1_6,758.0850524902344,387.4548873901367,6815.6754150390625,5540.4197998046875,2019-08-01 09:19:55.949,2019-08-01 09:21:37.995,6,13501.635154724121,27003.270309448242,Dahu3,102.046,131.08383645363224,optimized,EP,B,1,optimized,12356.09521484375
8133,optimized_test_EP_B_1_7,758.3082656860352,385.8091125488281,6802.453216552734,5528.501983642578,2019-08-01 09:21:41.000,2019-08-01 09:23:23.063,7,13475.072578430176,26950.14515686035,Dahu3,102.063,130.82594736339976,optimized,EP,B,1,optimized,12330.955200195312
8446,optimized_test_EP_B_1_8,757.3586654663086,386.0248565673828,6805.956329345703,5552.251861572266,2019-08-01 09:23:26.067,2019-08-01 09:25:08.113,8,13501.59171295166,27003.18342590332,Dahu3,102.046,131.08341468885106,optimized,EP,B,1,optimized,12358.208190917969
8760,optimized_test_EP_B_1_9,757.4139175415039,385.0745544433594,6811.463684082031,5543.514587402344,2019-08-01 09:25:11.118,2019-08-01 09:26:53.180,9,13497.466743469238,26994.933486938477,Dahu3,102.062,131.0433664414489,optimized,EP,B,1,optimized,12354.978271484375
9072,optimized_test_EP_B_1_10,757.4186706542969,388.08531951904297,6813.788360595703,5559.6766357421875,2019-08-01 09:26:56.184,2019-08-01 09:28:38.230,10,13518.96898651123,27037.93797302246,Dahu3,102.046,131.2521260826333,optimized,EP,B,1,optimized,12373.46499633789
9386,optimized_test_EP_B_1_11,757.2545013427734,389.9044647216797,6819.363525390625,5553.808410644531,2019-08-01 09:28:41.234,2019-08-01 09:30:23.298,11,13520.33090209961,27040.66180419922,Dahu3,102.064,131.2653485640739,optimized,EP,B,1,optimized,12373.171936035156
9699,optimized_test_EP_B_1_12,756.9755172729492,390.96508026123047,6812.649932861328,5548.628509521484,2019-08-01 09:30:26.303,2019-08-01 09:32:08.349,12,13509.219039916992,27018.438079833984,Dahu3,102.046,131.15746640696108,optimized,EP,B,1,optimized,12361.278442382812
10012,optimized_test_EP_B_1_13,756.7551040649414,389.38736724853516,6815.6607666015625,5545.471282958984,2019-08-01 09:32:11.353,2019-08-01 09:33:53.419,13,13507.274520874023,27014.549041748047,Dahu3,102.066,131.1385875813012,optimized,EP,B,1,optimized,12361.132049560547
10324,optimized_test_EP_B_1_14,756.4704284667969,390.50052642822266,6816.141784667969,5556.671966552734,2019-08-01 09:33:56.423,2019-08-01 09:35:38.469,14,13519.784706115723,27039.569412231445,Dahu3,102.046,131.26004569044392,optimized,EP,B,1,optimized,12372.813751220703
10638,optimized_test_EP_B_1_15,757.5483932495117,390.8453369140625,6819.9735107421875,5555.028259277344,2019-08-01 09:35:41.473,2019-08-01 09:37:23.535,15,13523.395500183105,27046.79100036621,Dahu3,102.062,131.29510194352528,optimized,EP,B,1,optimized,12375.001770019531
10950,optimized_test_EP_B_1_16,757.9397964477539,388.91280364990234,6813.261169433594,5549.570831298828,2019-08-01 09:37:26.539,2019-08-01 09:39:08.585,16,13509.684600830078,27019.369201660156,Dahu3,102.046,131.161986415826,optimized,EP,B,1,optimized,12362.832000732422
11263,optimized_test_EP_B_1_17,757.3039474487305,389.26161193847656,6809.698211669922,5557.018981933594,2019-08-01 09:39:11.589,2019-08-01 09:40:53.635,17,13513.282752990723,27026.565505981445,Dahu3,102.046,131.19691993194877,optimized,EP,B,1,optimized,12366.717193603516
11577,optimized_test_EP_B_1_18,756.8995208740234,389.9473114013672,6814.921661376953,5552.165771484375,2019-08-01 09:40:56.639,2019-08-01 09:42:38.703,18,13513.934265136719,27027.868530273438,Dahu3,102.064,131.20324529258951,optimized,EP,B,1,optimized,12367.087432861328
11892,optimized_test_EP_B_1_19,750.5622711181641,383.3942413330078,6756.051605224609,5504.5909423828125,2019-08-01 09:42:42.707,2019-08-01 09:44:23.768,19,13394.599060058594,26789.198120117188,Dahu3,101.061,131.31959862802543,optimized,EP,B,1,optimized,12260.642547607422
12204,optimized_test_EP_B_1_20,758.3259582519531,389.3542938232422,6822.303405761719,5559.757263183594,2019-08-01 09:44:27.772,2019-08-01 09:46:09.836,20,13529.740921020508,27059.481842041016,Dahu3,102.064,131.3567079710729,optimized,EP,B,1,optimized,12382.060668945312
308,normal_test_CG_C_32_1,209.2861785888672,96.91850280761719,1609.8838195800781,1276.7632751464844,2019-08-01 08:50:18.038,2019-08-01 08:50:31.049,1,3192.851776123047,6385.703552246094,Dahu29,13.011,228.0608411516462,normal,CG,C,32,normal,2886.6470947265625
356,normal_test_CG_C_32_2,93.38792419433594,198.3370590209961,1252.7969970703125,1505.8890991210938,2019-08-01 08:50:35.054,2019-08-01 08:50:47.065,2,3050.4110794067383,6100.822158813477,Dahu29,12.011,234.64700610821063,normal,CG,C,32,normal,2758.6860961914062
399,normal_test_CG_C_32_3,179.92998504638672,97.2503662109375,1382.8104248046875,1207.4481506347656,2019-08-01 08:50:50.070,2019-08-01 08:51:01.080,3,2867.4389266967773,5734.877853393555,Dahu29,11.01,238.9532438913981,normal,CG,C,32,normal,2590.258575439453
439,normal_test_CG_C_32_4,210.8123016357422,95.6174545288086,1615.57958984375,1305.5139770507812,2019-08-01 08:51:04.085,2019-08-01 08:51:17.098,4,3227.523323059082,6455.046646118164,Dahu29,13.013,230.53738021850586,normal,CG,C,32,normal,2921.0935668945312
485,normal_test_CG_C_32_5,210.43446350097656,95.64495086669922,1613.7123413085938,1299.8451843261719,2019-08-01 08:51:20.105,2019-08-01 08:51:33.116,5,3219.6369400024414,6439.273880004883,Dahu29,13.011,229.97406714303153,normal,CG,C,32,normal,2913.5575256347656
533,normal_test_CG_C_32_6,94.37925720214844,200.2111358642578,1274.4810791015625,1500.84375,2019-08-01 08:51:37.121,2019-08-01 08:51:49.131,6,3069.9152221679688,6139.8304443359375,Dahu29,12.01,236.14732478215143,normal,CG,C,32,normal,2775.3248291015625
576,normal_test_CG_C_32_7,98.22189331054688,200.23365783691406,1300.797607421875,1504.2333068847656,2019-08-01 08:51:52.136,2019-08-01 08:52:04.147,7,3103.4864654541016,6206.972930908203,Dahu29,12.011,238.72972811185397,normal,CG,C,32,normal,2805.0309143066406
619,normal_test_CG_C_32_8,90.1445083618164,185.12706756591797,1197.475341796875,1386.02490234375,2019-08-01 08:52:07.151,2019-08-01 08:52:18.162,8,2858.7718200683594,5717.543640136719,Dahu29,11.011,238.23098500569662,normal,CG,C,32,normal,2583.500244140625
661,normal_test_CG_C_32_9,94.20637512207031,200.3780746459961,1281.5631103515625,1510.8551025390625,2019-08-01 08:52:22.167,2019-08-01 08:52:34.179,9,3087.0026626586914,6174.005325317383,Dahu29,12.012,237.4617432814378,normal,CG,C,32,normal,2792.418212890625
705,normal_test_CG_C_32_10,94.73893737792969,214.85861206054688,1318.8043823242188,1624.9453430175781,2019-08-01 08:52:37.184,2019-08-01 08:52:50.195,10,3253.3472747802734,6506.694549560547,Dahu29,13.011,232.38194819859095,normal,CG,C,32,normal,2943.749725341797
750,normal_test_CG_C_32_11,211.83626556396484,98.25871276855469,1626.3731384277344,1348.0955505371094,2019-08-01 08:52:53.201,2019-08-01 08:53:06.213,11,3284.5636672973633,6569.127334594727,Dahu29,13.012,234.61169052124023,normal,CG,C,32,normal,2974.4686889648438
796,normal_test_CG_C_32_12,196.14371490478516,100.81430053710938,1503.1014404296875,1313.3520202636719,2019-08-01 08:53:09.219,2019-08-01 08:53:21.230,12,3113.411476135254,6226.822952270508,Dahu29,12.011,239.4931904719426,normal,CG,C,32,normal,2816.4534606933594
840,normal_test_CG_C_32_13,196.84730529785156,94.5760498046875,1500.0233459472656,1258.7647399902344,2019-08-01 08:53:24.236,2019-08-01 08:53:36.249,13,3050.211441040039,6100.422882080078,Dahu29,12.013,234.63164931077225,normal,CG,C,32,normal,2758.7880859375
884,normal_test_CG_C_32_14,198.1505889892578,90.21247100830078,1509.129150390625,1257.5209045410156,2019-08-01 08:53:40.255,2019-08-01 08:53:52.268,14,3055.013114929199,6110.026229858398,Dahu29,12.013,235.00100884070764,normal,CG,C,32,normal,2766.6500549316406
930,normal_test_CG_C_32_15,212.97183227539062,98.1842269897461,1627.4493103027344,1365.6248168945312,2019-08-01 08:53:56.274,2019-08-01 08:54:09.288,15,3304.2301864624023,6608.460372924805,Dahu29,13.014,236.0164418901716,normal,CG,C,32,normal,2993.0741271972656
975,normal_test_CG_C_32_16,199.00629425048828,94.53228759765625,1509.8587341308594,1245.0420227050781,2019-08-01 08:54:12.294,2019-08-01 08:54:24.305,16,3048.439338684082,6096.878677368164,Dahu29,12.011,234.49533374492938,normal,CG,C,32,normal,2754.9007568359375
1018,normal_test_CG_C_32_17,98.94963073730469,214.68707275390625,1368.6149597167969,1619.0865478515625,2019-08-01 08:54:27.310,2019-08-01 08:54:40.323,17,3301.3382110595703,6602.676422119141,Dahu29,13.013,235.80987221854073,normal,CG,C,32,normal,2987.7015075683594
1065,normal_test_CG_C_32_18,93.79251098632812,200.4102020263672,1252.5091552734375,1509.2862854003906,2019-08-01 08:54:43.328,2019-08-01 08:54:55.338,18,3055.9981536865234,6111.996307373047,Dahu29,12.01,235.0767810528095,normal,CG,C,32,normal,2761.795440673828
1107,normal_test_CG_C_32_19,98.42745971679688,197.64069366455078,1305.0790100097656,1491.5082397460938,2019-08-01 08:54:58.343,2019-08-01 08:55:10.353,19,3092.655403137207,6185.310806274414,Dahu29,12.01,237.89656947209284,normal,CG,C,32,normal,2796.5872497558594
1152,normal_test_CG_C_32_20,197.58511352539062,91.02542877197266,1508.735107421875,1278.5359497070312,2019-08-01 08:55:14.360,2019-08-01 08:55:26.374,20,3075.8815994262695,6151.763198852539,Dahu29,12.014,236.60627687894382,normal,CG,C,32,normal,2787.2710571289062
1198,normal_test_EP_B_1_1,267.4540023803711,497.00732421875,3427.105682373047,4218.637939453125,2019-08-01 08:55:30.379,2019-08-01 08:56:38.429,1,8410.204948425293,16820.409896850586,Dahu29,68.05,121.88702823804772,normal,EP,B,1,normal,7645.743621826172
1409,normal_test_EP_B_1_2,268.34842681884766,503.32532501220703,3408.8124389648438,4191.643157958984,2019-08-01 08:56:41.433,2019-08-01 08:57:50.472,2,8372.129348754883,16744.258697509766,Dahu29,69.039,119.60184783935547,normal,EP,B,1,normal,7600.455596923828
1623,normal_test_EP_B_1_3,536.6842498779297,290.02320098876953,4420.329376220703,3804.3809814453125,2019-08-01 08:57:53.477,2019-08-01 08:59:07.516,3,9051.417808532715,18102.83561706543,Dahu29,74.039,120.6855707804362,normal,EP,B,1,normal,8224.710357666016
1852,normal_test_EP_B_1_4,500.7148971557617,269.45874786376953,4104.325408935547,3330.963653564453,2019-08-01 08:59:10.523,2019-08-01 09:00:19.574,4,8205.462707519531,16410.925415039062,Dahu29,69.051,117.22089582170759,normal,EP,B,1,normal,7435.2890625
2066,normal_test_EP_B_1_5,514.3467636108398,278.02992248535156,4234.881774902344,3503.895782470703,2019-08-01 09:00:22.578,2019-08-01 09:01:33.618,5,8531.154243469238,17062.308486938477,Dahu29,71.04,118.4882533815172,normal,EP,B,1,normal,7738.777557373047
2286,normal_test_EP_B_1_6,263.6448440551758,502.76812744140625,3334.2968139648438,4115.441070556641,2019-08-01 09:01:36.623,2019-08-01 09:02:45.674,6,8216.150856018066,16432.301712036133,Dahu29,69.051,117.37358365740094,normal,EP,B,1,normal,7449.737884521484
2500,normal_test_EP_B_1_7,274.84434509277344,523.6604843139648,3536.661834716797,4353.417175292969,2019-08-01 09:02:48.679,2019-08-01 09:04:00.729,7,8688.583839416504,17377.167678833008,Dahu29,72.05,119.02169643036306,normal,EP,B,1,normal,7890.079010009766
2723,normal_test_EP_B_1_8,492.1930847167969,265.39012145996094,4056.6952514648438,3296.3817138671875,2019-08-01 09:04:03.734,2019-08-01 09:05:11.782,8,8110.660171508789,16221.320343017578,Dahu29,68.048,117.5457995870839,normal,EP,B,1,normal,7353.076965332031
2936,normal_test_EP_B_1_9,499.97462463378906,269.0433120727539,4109.561920166016,3332.9500427246094,2019-08-01 09:05:15.787,2019-08-01 09:06:24.836,9,8211.529899597168,16423.059799194336,Dahu29,69.049,117.30756999424526,normal,EP,B,1,normal,7442.511962890625
3149,normal_test_EP_B_1_10,513.6537475585938,276.0467758178711,4207.831512451172,3515.786895751953,2019-08-01 09:06:27.842,2019-08-01 09:07:38.891,10,8513.31893157959,17026.63786315918,Dahu29,71.049,118.2405407163832,normal,EP,B,1,normal,7723.618408203125
3370,normal_test_EP_B_1_11,262.57135009765625,501.80701446533203,3319.862335205078,4117.689727783203,2019-08-01 09:07:41.898,2019-08-01 09:08:50.949,11,8201.93042755127,16403.86085510254,Dahu29,69.051,117.17043467930385,normal,EP,B,1,normal,7437.552062988281
3584,normal_test_EP_B_1_12,277.14196014404297,531.0686111450195,3559.824951171875,4387.541473388672,2019-08-01 09:08:53.953,2019-08-01 09:10:07.005,12,8755.57699584961,17511.15399169922,Dahu29,73.052,118.31860805202174,normal,EP,B,1,normal,7947.366424560547
3810,normal_test_EP_B_1_13,509.3052749633789,277.69469451904297,4219.071228027344,3498.376434326172,2019-08-01 09:10:10.010,2019-08-01 09:11:21.059,13,8504.447631835938,17008.895263671875,Dahu29,71.049,118.11732821994357,normal,EP,B,1,normal,7717.447662353516
4030,normal_test_EP_B_1_14,255.48627471923828,494.58263397216797,3271.5943908691406,4060.341583251953,2019-08-01 09:11:24.064,2019-08-01 09:12:32.102,14,8082.0048828125,16164.009765625,Dahu29,68.038,117.13050554800725,normal,EP,B,1,normal,7331.935974121094
4243,normal_test_EP_B_1_15,489.5896911621094,264.8898010253906,4055.2305297851562,3286.578582763672,2019-08-01 09:12:36.108,2019-08-01 09:13:44.158,15,8096.288604736328,16192.577209472656,Dahu29,68.05,117.33751601067142,normal,EP,B,1,normal,7341.809112548828
4454,normal_test_EP_B_1_16,261.1590347290039,500.72595977783203,3331.1536254882812,4150.2293701171875,2019-08-01 09:13:47.164,2019-08-01 09:14:56.215,16,8243.267990112305,16486.53598022461,Dahu29,69.051,117.76097128731864,normal,EP,B,1,normal,7481.382995605469
4668,normal_test_EP_B_1_17,275.7444610595703,529.5357971191406,3550.405029296875,4438.892425537109,2019-08-01 09:14:59.221,2019-08-01 09:16:12.274,17,8794.577713012695,17589.15542602539,Dahu29,73.053,118.84564477044182,normal,EP,B,1,normal,7989.297454833984
4894,normal_test_EP_B_1_18,488.83206939697266,263.8822708129883,4031.2821655273438,3329.2154541015625,2019-08-01 09:16:15.278,2019-08-01 09:17:23.317,18,8113.211959838867,16226.423919677734,Dahu29,68.039,117.58278202665025,normal,EP,B,1,normal,7360.497619628906
5107,normal_test_EP_B_1_19,511.21876525878906,275.5478057861328,4229.144378662109,3506.4080505371094,2019-08-01 09:17:27.322,2019-08-01 09:18:38.373,19,8522.31900024414,17044.63800048828,Dahu29,71.051,118.36554167005751,normal,EP,B,1,normal,7735.552429199219
5327,normal_test_EP_B_1_20,266.0819778442383,513.3881225585938,3448.4967346191406,4218.429748535156,2019-08-01 09:18:41.377,2019-08-01 09:19:52.428,20,8446.396583557129,16892.793167114258,Dahu29,71.051,117.31106366051569,normal,EP,B,1,normal,7666.926483154297
5597,optimized_test_CG_C_32_1,188.6810760498047,44.08209991455078,1377.0443115234375,601.8153686523438,2019-08-01 09:25:32.733,2019-08-01 09:25:43.739,1,2211.6228561401367,4423.245712280273,Dahu29,11.006,184.30190467834473,optimized,CG,C,32,optimized,1978.8596801757812
5639,optimized_test_CG_C_32_2,190.85506439208984,43.824005126953125,1378.1245422363281,599.2451171875,2019-08-01 09:25:47.744,2019-08-01 09:25:58.751,2,2212.048728942871,4424.097457885742,Dahu29,11.007,184.3373940785726,optimized,CG,C,32,optimized,1977.3696594238281
5679,optimized_test_CG_C_32_3,191.23346710205078,43.72150421142578,1377.8732604980469,599.4201354980469,2019-08-01 09:26:01.755,2019-08-01 09:26:12.762,3,2212.2483673095703,4424.496734619141,Dahu29,11.007,184.35403060913086,optimized,CG,C,32,optimized,1977.2933959960938
5719,optimized_test_CG_C_32_4,189.17808532714844,43.8575439453125,1367.9640502929688,595.5695495605469,2019-08-01 09:26:15.767,2019-08-01 09:26:26.778,4,2196.5692291259766,4393.138458251953,Dahu29,11.011,183.04743576049805,optimized,CG,C,32,optimized,1963.5335998535156
5761,optimized_test_CG_C_32_5,192.25371551513672,43.77996826171875,1379.6455078125,599.9034729003906,2019-08-01 09:26:30.783,2019-08-01 09:26:41.790,5,2215.582664489746,4431.165328979492,Dahu29,11.007,184.63188870747885,optimized,CG,C,32,optimized,1979.5489807128906
5802,optimized_test_CG_C_32_6,190.4074935913086,43.76103973388672,1378.6446533203125,599.4057312011719,2019-08-01 09:26:44.794,2019-08-01 09:26:55.801,6,2212.2189178466797,4424.437835693359,Dahu29,11.007,184.3515764872233,optimized,CG,C,32,optimized,1978.0503845214844
5842,optimized_test_CG_C_32_7,203.91810607910156,47.930686950683594,1481.1712341308594,649.889404296875,2019-08-01 09:26:58.805,2019-08-01 09:27:10.813,7,2382.9094314575195,4765.818862915039,Dahu29,12.008,183.30072549673227,optimized,CG,C,32,optimized,2131.0606384277344
5885,optimized_test_CG_C_32_8,192.54383850097656,43.68418884277344,1379.6167602539062,598.657958984375,2019-08-01 09:27:13.817,2019-08-01 09:27:24.824,8,2214.5027465820312,4429.0054931640625,Dahu29,11.007,184.5418955485026,optimized,CG,C,32,optimized,1978.2747192382812
5924,optimized_test_CG_C_32_9,204.19615936279297,47.641937255859375,1494.6944580078125,635.3586120605469,2019-08-01 09:27:27.828,2019-08-01 09:27:39.839,9,2381.8911666870117,4763.782333374023,Dahu29,12.011,183.22239743746243,optimized,CG,C,32,optimized,2130.0530700683594
5967,optimized_test_CG_C_32_10,192.46268463134766,43.567230224609375,1379.7534484863281,584.7261047363281,2019-08-01 09:27:42.844,2019-08-01 09:27:53.851,10,2200.5094680786133,4401.018936157227,Dahu29,11.007,183.37578900655112,optimized,CG,C,32,optimized,1964.4795532226562
6007,optimized_test_CG_C_32_11,191.3533477783203,43.72706604003906,1376.3060302734375,583.1246032714844,2019-08-01 09:27:56.855,2019-08-01 09:28:07.865,11,2194.5110473632812,4389.0220947265625,Dahu29,11.01,182.87592061360678,optimized,CG,C,32,optimized,1959.4306335449219
6047,optimized_test_CG_C_32_12,205.19751739501953,47.69135284423828,1483.6359558105469,631.8250732421875,2019-08-01 09:28:10.870,2019-08-01 09:28:22.890,12,2368.349899291992,4736.699798583984,Dahu29,12.02,182.1807614839994,optimized,CG,C,32,optimized,2115.4610290527344
6090,optimized_test_CG_C_32_13,192.17131805419922,43.70379638671875,1379.8069458007812,582.5423278808594,2019-08-01 09:28:25.895,2019-08-01 09:28:36.902,13,2198.2243881225586,4396.448776245117,Dahu29,11.007,183.18536567687988,optimized,CG,C,32,optimized,1962.3492736816406
