,target,sensor,benchmark,mode,mode2,number,cpu
3783,normal_reboot_EP_B_1_50p_84,allmodesxDahu15x2,EP,normal,reboot,84,7646.025299072266
3784,normal_reboot_EP_B_1_50p_85,allmodesxDahu15x2,EP,normal,reboot,85,7579.512176513672
3785,normal_reboot_EP_B_1_50p_86,allmodesxDahu15x2,EP,normal,reboot,86,7859.965789794922
3786,normal_reboot_EP_B_1_50p_87,allmodesxDahu15x2,EP,normal,reboot,87,7765.5145263671875
3787,normal_reboot_EP_B_1_50p_88,allmodesxDahu15x2,EP,normal,reboot,88,7923.026489257812
3788,normal_reboot_EP_B_1_50p_89,allmodesxDahu15x2,EP,normal,reboot,89,7533.1090087890625
3789,normal_reboot_EP_B_1_50p_9,allmodesxDahu15x2,EP,normal,reboot,9,7514.588775634766
3790,normal_reboot_EP_B_1_50p_90,allmodesxDahu15x2,EP,normal,reboot,90,7760.120819091797
3791,normal_reboot_EP_B_1_50p_91,allmodesxDahu15x2,EP,normal,reboot,91,7947.374084472656
3792,normal_reboot_EP_B_1_50p_92,allmodesxDahu15x2,EP,normal,reboot,92,7566.923370361328
3793,normal_reboot_EP_B_1_50p_93,allmodesxDahu15x2,EP,normal,reboot,93,7822.1488037109375
3794,normal_reboot_EP_B_1_50p_94,allmodesxDahu15x2,EP,normal,reboot,94,7579.449401855469
3795,normal_reboot_EP_B_1_50p_95,allmodesxDahu15x2,EP,normal,reboot,95,7561.664123535156
3796,normal_reboot_EP_B_1_50p_96,allmodesxDahu15x2,EP,normal,reboot,96,7475.963806152344
3797,normal_reboot_EP_B_1_50p_97,allmodesxDahu15x2,EP,normal,reboot,97,7620.699310302734
3798,normal_reboot_EP_B_1_50p_98,allmodesxDahu15x2,EP,normal,reboot,98,7611.773193359375
3799,normal_reboot_EP_B_1_50p_99,allmodesxDahu15x2,EP,normal,reboot,99,7531.239227294922
3800,normal_reboot_LU_C_64_1,allmodesxDahu15x2,LU,normal,reboot,1,6743.776031494141
3801,normal_reboot_LU_C_64_10,allmodesxDahu15x2,LU,normal,reboot,10,6729.6099853515625
3802,normal_reboot_LU_C_64_100,allmodesxDahu15x2,LU,normal,reboot,100,5760.482208251953
3803,normal_reboot_LU_C_64_11,allmodesxDahu15x2,LU,normal,reboot,11,6726.5859375
3804,normal_reboot_LU_C_64_12,allmodesxDahu15x2,LU,normal,reboot,12,6507.770324707031
3805,normal_reboot_LU_C_64_13,allmodesxDahu15x2,LU,normal,reboot,13,6712.948547363281
3806,normal_reboot_LU_C_64_14,allmodesxDahu15x2,LU,normal,reboot,14,6720.0926513671875
3807,normal_reboot_LU_C_64_15,allmodesxDahu15x2,LU,normal,reboot,15,6706.737609863281
3808,normal_reboot_LU_C_64_16,allmodesxDahu15x2,LU,normal,reboot,16,6507.642059326172
3809,normal_reboot_LU_C_64_17,allmodesxDahu15x2,LU,normal,reboot,17,6503.162109375
3810,normal_reboot_LU_C_64_18,allmodesxDahu15x2,LU,normal,reboot,18,6506.02001953125
3811,normal_reboot_LU_C_64_19,allmodesxDahu15x2,LU,normal,reboot,19,6732.29296875
3812,normal_reboot_LU_C_64_2,allmodesxDahu15x2,LU,normal,reboot,2,6715.927886962891
3813,normal_reboot_LU_C_64_20,allmodesxDahu15x2,LU,normal,reboot,20,6507.1551513671875
3814,normal_reboot_LU_C_64_21,allmodesxDahu15x2,LU,normal,reboot,21,6508.281677246094
3815,normal_reboot_LU_C_64_22,allmodesxDahu15x2,LU,normal,reboot,22,6508.333404541016
3816,normal_reboot_LU_C_64_23,allmodesxDahu15x2,LU,normal,reboot,23,6506.221710205078
3817,normal_reboot_LU_C_64_24,allmodesxDahu15x2,LU,normal,reboot,24,6505.044036865234
3818,normal_reboot_LU_C_64_25,allmodesxDahu15x2,LU,normal,reboot,25,6706.032623291016
3819,normal_reboot_LU_C_64_26,allmodesxDahu15x2,LU,normal,reboot,26,6704.814636230469
3820,normal_reboot_LU_C_64_27,allmodesxDahu15x2,LU,normal,reboot,27,6506.685821533203
3821,normal_reboot_LU_C_64_28,allmodesxDahu15x2,LU,normal,reboot,28,6718.2261962890625
3822,normal_reboot_LU_C_64_29,allmodesxDahu15x2,LU,normal,reboot,29,6710.755584716797
3823,normal_reboot_LU_C_64_3,allmodesxDahu15x2,LU,normal,reboot,3,6713.687072753906
3824,normal_reboot_LU_C_64_30,allmodesxDahu15x2,LU,normal,reboot,30,6705.335968017578
3825,normal_reboot_LU_C_64_31,allmodesxDahu15x2,LU,normal,reboot,31,6507.351745605469
3826,normal_reboot_LU_C_64_32,allmodesxDahu15x2,LU,normal,reboot,32,6715.448516845703
3827,normal_reboot_LU_C_64_33,allmodesxDahu15x2,LU,normal,reboot,33,6740.048431396484
3828,normal_reboot_LU_C_64_34,allmodesxDahu15x2,LU,normal,reboot,34,6714.473480224609
3829,normal_reboot_LU_C_64_35,allmodesxDahu15x2,LU,normal,reboot,35,6724.103485107422
3830,normal_reboot_LU_C_64_36,allmodesxDahu15x2,LU,normal,reboot,36,6715.088104248047
3831,normal_reboot_LU_C_64_37,allmodesxDahu15x2,LU,normal,reboot,37,6712.122009277344
3832,normal_reboot_LU_C_64_38,allmodesxDahu15x2,LU,normal,reboot,38,6719.481170654297
3833,normal_reboot_LU_C_64_39,allmodesxDahu15x2,LU,normal,reboot,39,6705.715301513672
3834,normal_reboot_LU_C_64_4,allmodesxDahu15x2,LU,normal,reboot,4,6505.934295654297
3835,normal_reboot_LU_C_64_40,allmodesxDahu15x2,LU,normal,reboot,40,6725.586730957031
3836,normal_reboot_LU_C_64_41,allmodesxDahu15x2,LU,normal,reboot,41,6469.02685546875
3837,normal_reboot_LU_C_64_42,allmodesxDahu15x2,LU,normal,reboot,42,6709.11328125
3838,normal_reboot_LU_C_64_43,allmodesxDahu15x2,LU,normal,reboot,43,6701.108306884766
3839,normal_reboot_LU_C_64_44,allmodesxDahu15x2,LU,normal,reboot,44,6729.657623291016
3840,normal_reboot_LU_C_64_45,allmodesxDahu15x2,LU,normal,reboot,45,6722.0284423828125
3841,normal_reboot_LU_C_64_46,allmodesxDahu15x2,LU,normal,reboot,46,6715.289825439453
3842,normal_reboot_LU_C_64_47,allmodesxDahu15x2,LU,normal,reboot,47,6729.404846191406
3843,normal_reboot_LU_C_64_48,allmodesxDahu15x2,LU,normal,reboot,48,6718.603302001953
3844,normal_reboot_LU_C_64_49,allmodesxDahu15x2,LU,normal,reboot,49,6719.6190185546875
3845,normal_reboot_LU_C_64_5,allmodesxDahu15x2,LU,normal,reboot,5,6715.008544921875
3846,normal_reboot_LU_C_64_50,allmodesxDahu15x2,LU,normal,reboot,50,6715.83837890625
3847,normal_reboot_LU_C_64_51,allmodesxDahu15x2,LU,normal,reboot,51,6741.790222167969
3848,normal_reboot_LU_C_64_52,allmodesxDahu15x2,LU,normal,reboot,52,6711.1466064453125
3849,normal_reboot_LU_C_64_53,allmodesxDahu15x2,LU,normal,reboot,53,6720.097473144531
3850,normal_reboot_LU_C_64_54,allmodesxDahu15x2,LU,normal,reboot,54,6724.247344970703
3851,normal_reboot_LU_C_64_55,allmodesxDahu15x2,LU,normal,reboot,55,6721.360443115234
3852,normal_reboot_LU_C_64_56,allmodesxDahu15x2,LU,normal,reboot,56,6706.714050292969
3853,normal_reboot_LU_C_64_57,allmodesxDahu15x2,LU,normal,reboot,57,6712.4305419921875
3854,normal_reboot_LU_C_64_58,allmodesxDahu15x2,LU,normal,reboot,58,6730.9820556640625
3855,normal_reboot_LU_C_64_59,allmodesxDahu15x2,LU,normal,reboot,59,6507.861785888672
3856,normal_reboot_LU_C_64_6,allmodesxDahu15x2,LU,normal,reboot,6,6497.880920410156
3857,normal_reboot_LU_C_64_60,allmodesxDahu15x2,LU,normal,reboot,60,6715.472808837891
3858,normal_reboot_LU_C_64_61,allmodesxDahu15x2,LU,normal,reboot,61,6507.734191894531
3859,normal_reboot_LU_C_64_62,allmodesxDahu15x2,LU,normal,reboot,62,6507.031524658203
3860,normal_reboot_LU_C_64_63,allmodesxDahu15x2,LU,normal,reboot,63,6717.9405517578125
3861,normal_reboot_LU_C_64_64,allmodesxDahu15x2,LU,normal,reboot,64,6717.143707275391
3862,normal_reboot_LU_C_64_65,allmodesxDahu15x2,LU,normal,reboot,65,6704.942962646484
3863,normal_reboot_LU_C_64_66,allmodesxDahu15x2,LU,normal,reboot,66,6700.401092529297
3864,normal_reboot_LU_C_64_67,allmodesxDahu15x2,LU,normal,reboot,67,6717.3310546875
3865,normal_reboot_LU_C_64_68,allmodesxDahu15x2,LU,normal,reboot,68,6715.786193847656
3866,normal_reboot_LU_C_64_69,allmodesxDahu15x2,LU,normal,reboot,69,6724.286315917969
3867,normal_reboot_LU_C_64_7,allmodesxDahu15x2,LU,normal,reboot,7,6509.159576416016
3868,normal_reboot_LU_C_64_70,allmodesxDahu15x2,LU,normal,reboot,70,6506.620513916016
3869,normal_reboot_LU_C_64_71,allmodesxDahu15x2,LU,normal,reboot,71,6707.078521728516
3870,normal_reboot_LU_C_64_72,allmodesxDahu15x2,LU,normal,reboot,72,6710.058624267578
3871,normal_reboot_LU_C_64_73,allmodesxDahu15x2,LU,normal,reboot,73,6508.636444091797
3872,normal_reboot_LU_C_64_74,allmodesxDahu15x2,LU,normal,reboot,74,6720.923645019531
3873,normal_reboot_LU_C_64_75,allmodesxDahu15x2,LU,normal,reboot,75,6721.330169677734
3874,normal_reboot_LU_C_64_76,allmodesxDahu15x2,LU,normal,reboot,76,6505.866912841797
3875,normal_reboot_LU_C_64_77,allmodesxDahu15x2,LU,normal,reboot,77,6505.483184814453
3876,normal_reboot_LU_C_64_78,allmodesxDahu15x2,LU,normal,reboot,78,6505.033020019531
3877,normal_reboot_LU_C_64_79,allmodesxDahu15x2,LU,normal,reboot,79,6713.865509033203
3878,normal_reboot_LU_C_64_8,allmodesxDahu15x2,LU,normal,reboot,8,6505.875061035156
3879,normal_reboot_LU_C_64_80,allmodesxDahu15x2,LU,normal,reboot,80,6719.205322265625
3880,normal_reboot_LU_C_64_81,allmodesxDahu15x2,LU,normal,reboot,81,5594.774566650391
3881,normal_reboot_LU_C_64_82,allmodesxDahu15x2,LU,normal,reboot,82,5760.319854736328
3882,normal_reboot_LU_C_64_83,allmodesxDahu15x2,LU,normal,reboot,83,5753.830627441406
3883,normal_reboot_LU_C_64_84,allmodesxDahu15x2,LU,normal,reboot,84,5765.8492431640625
3884,normal_reboot_LU_C_64_85,allmodesxDahu15x2,LU,normal,reboot,85,5759.851165771484
3885,normal_reboot_LU_C_64_86,allmodesxDahu15x2,LU,normal,reboot,86,5762.465362548828
3886,normal_reboot_LU_C_64_87,allmodesxDahu15x2,LU,normal,reboot,87,5769.7750244140625
3887,normal_reboot_LU_C_64_88,allmodesxDahu15x2,LU,normal,reboot,88,5591.965728759766
3888,normal_reboot_LU_C_64_89,allmodesxDahu15x2,LU,normal,reboot,89,5590.670166015625
3889,normal_reboot_LU_C_64_9,allmodesxDahu15x2,LU,normal,reboot,9,6708.703186035156
3890,normal_reboot_LU_C_64_90,allmodesxDahu15x2,LU,normal,reboot,90,5762.9693603515625
3891,normal_reboot_LU_C_64_91,allmodesxDahu15x2,LU,normal,reboot,91,5591.8934326171875
3892,normal_reboot_LU_C_64_92,allmodesxDahu15x2,LU,normal,reboot,92,5590.264678955078
3893,normal_reboot_LU_C_64_93,allmodesxDahu15x2,LU,normal,reboot,93,5761.746063232422
3894,normal_reboot_LU_C_64_94,allmodesxDahu15x2,LU,normal,reboot,94,5758.813507080078
3895,normal_reboot_LU_C_64_95,allmodesxDahu15x2,LU,normal,reboot,95,5764.221160888672
3896,normal_reboot_LU_C_64_96,allmodesxDahu15x2,LU,normal,reboot,96,5775.047180175781
3897,normal_reboot_LU_C_64_97,allmodesxDahu15x2,LU,normal,reboot,97,5760.487213134766
3898,normal_reboot_LU_C_64_98,allmodesxDahu15x2,LU,normal,reboot,98,5589.077301025391
3899,normal_reboot_LU_C_64_99,allmodesxDahu15x2,LU,normal,reboot,99,5761.313293457031
3900,patch_normal_CG_C_32_1,allmodesxDahu15x2,CG,patch,normal,1,1846.4090576171875
3901,patch_normal_CG_C_32_10,allmodesxDahu15x2,CG,patch,normal,10,1832.1989135742188
3902,patch_normal_CG_C_32_100,allmodesxDahu15x2,CG,patch,normal,100,1858.62060546875
3903,patch_normal_CG_C_32_11,allmodesxDahu15x2,CG,patch,normal,11,1845.1158752441406
3904,patch_normal_CG_C_32_12,allmodesxDahu15x2,CG,patch,normal,12,1850.29638671875
3905,patch_normal_CG_C_32_13,allmodesxDahu15x2,CG,patch,normal,13,1844.8839416503906
3906,patch_normal_CG_C_32_14,allmodesxDahu15x2,CG,patch,normal,14,1840.7484130859373
3907,patch_normal_CG_C_32_15,allmodesxDahu15x2,CG,patch,normal,15,1896.185302734375
3908,patch_normal_CG_C_32_16,allmodesxDahu15x2,CG,patch,normal,16,1825.9593505859373
3909,patch_normal_CG_C_32_17,allmodesxDahu15x2,CG,patch,normal,17,1845.0620422363281
3910,patch_normal_CG_C_32_18,allmodesxDahu15x2,CG,patch,normal,18,1870.7606506347656
3911,patch_normal_CG_C_32_19,allmodesxDahu15x2,CG,patch,normal,19,1834.522521972656
3912,patch_normal_CG_C_32_2,allmodesxDahu15x2,CG,patch,normal,2,1854.2007446289065
3913,patch_normal_CG_C_32_20,allmodesxDahu15x2,CG,patch,normal,20,1844.3427734375
3914,patch_normal_CG_C_32_21,allmodesxDahu15x2,CG,patch,normal,21,1883.9925842285159
3915,patch_normal_CG_C_32_22,allmodesxDahu15x2,CG,patch,normal,22,1992.5953674316406
3916,patch_normal_CG_C_32_23,allmodesxDahu15x2,CG,patch,normal,23,1844.3520812988281
3917,patch_normal_CG_C_32_24,allmodesxDahu15x2,CG,patch,normal,24,1877.9075012207031
3918,patch_normal_CG_C_32_25,allmodesxDahu15x2,CG,patch,normal,25,1842.8997192382806
3919,patch_normal_CG_C_32_26,allmodesxDahu15x2,CG,patch,normal,26,1843.9235534667969
3920,patch_normal_CG_C_32_27,allmodesxDahu15x2,CG,patch,normal,27,1985.2761840820312
3921,patch_normal_CG_C_32_28,allmodesxDahu15x2,CG,patch,normal,28,1919.709045410156
3922,patch_normal_CG_C_32_29,allmodesxDahu15x2,CG,patch,normal,29,1842.8448791503906
3923,patch_normal_CG_C_32_3,allmodesxDahu15x2,CG,patch,normal,3,1890.7516479492188
3924,patch_normal_CG_C_32_30,allmodesxDahu15x2,CG,patch,normal,30,1988.7916259765625
3925,patch_normal_CG_C_32_31,allmodesxDahu15x2,CG,patch,normal,31,1861.6412353515625
3926,patch_normal_CG_C_32_32,allmodesxDahu15x2,CG,patch,normal,32,1892.927520751953
3927,patch_normal_CG_C_32_33,allmodesxDahu15x2,CG,patch,normal,33,1885.2582397460935
3928,patch_normal_CG_C_32_34,allmodesxDahu15x2,CG,patch,normal,34,1871.0653076171875
3929,patch_normal_CG_C_32_35,allmodesxDahu15x2,CG,patch,normal,35,2008.9185180664065
3930,patch_normal_CG_C_32_36,allmodesxDahu15x2,CG,patch,normal,36,1861.6474609375
3931,patch_normal_CG_C_32_37,allmodesxDahu15x2,CG,patch,normal,37,1849.2486267089844
3932,patch_normal_CG_C_32_38,allmodesxDahu15x2,CG,patch,normal,38,1857.3208618164065
3933,patch_normal_CG_C_32_39,allmodesxDahu15x2,CG,patch,normal,39,1858.8771057128906
3934,patch_normal_CG_C_32_4,allmodesxDahu15x2,CG,patch,normal,4,1843.48046875
3935,patch_normal_CG_C_32_40,allmodesxDahu15x2,CG,patch,normal,40,1849.5835266113281
3936,patch_normal_CG_C_32_41,allmodesxDahu15x2,CG,patch,normal,41,1858.7240905761719
3937,patch_normal_CG_C_32_42,allmodesxDahu15x2,CG,patch,normal,42,1905.9123840332031
3938,patch_normal_CG_C_32_43,allmodesxDahu15x2,CG,patch,normal,43,1861.0369567871094
3939,patch_normal_CG_C_32_44,allmodesxDahu15x2,CG,patch,normal,44,1852.9512939453125
3940,patch_normal_CG_C_32_45,allmodesxDahu15x2,CG,patch,normal,45,2036.3553161621094
3941,patch_normal_CG_C_32_46,allmodesxDahu15x2,CG,patch,normal,46,1859.3737487792969
3942,patch_normal_CG_C_32_47,allmodesxDahu15x2,CG,patch,normal,47,2038.9787292480469
3943,patch_normal_CG_C_32_48,allmodesxDahu15x2,CG,patch,normal,48,1858.6009826660159
3944,patch_normal_CG_C_32_49,allmodesxDahu15x2,CG,patch,normal,49,1900.7322387695312
3945,patch_normal_CG_C_32_5,allmodesxDahu15x2,CG,patch,normal,5,1986.0773620605469
3946,patch_normal_CG_C_32_50,allmodesxDahu15x2,CG,patch,normal,50,2007.7433471679688
3947,patch_normal_CG_C_32_51,allmodesxDahu15x2,CG,patch,normal,51,1863.6910400390625
3948,patch_normal_CG_C_32_52,allmodesxDahu15x2,CG,patch,normal,52,1857.3713684082031
3949,patch_normal_CG_C_32_53,allmodesxDahu15x2,CG,patch,normal,53,1874.2936706542969
3950,patch_normal_CG_C_32_54,allmodesxDahu15x2,CG,patch,normal,54,1857.567626953125
3951,patch_normal_CG_C_32_55,allmodesxDahu15x2,CG,patch,normal,55,1869.3034057617188
3952,patch_normal_CG_C_32_56,allmodesxDahu15x2,CG,patch,normal,56,2012.8768005371094
3953,patch_normal_CG_C_32_57,allmodesxDahu15x2,CG,patch,normal,57,1858.5265197753906
3954,patch_normal_CG_C_32_58,allmodesxDahu15x2,CG,patch,normal,58,1924.130615234375
3955,patch_normal_CG_C_32_59,allmodesxDahu15x2,CG,patch,normal,59,2004.395294189453
3956,patch_normal_CG_C_32_6,allmodesxDahu15x2,CG,patch,normal,6,1847.7427978515625
3957,patch_normal_CG_C_32_60,allmodesxDahu15x2,CG,patch,normal,60,1858.7208251953125
3958,patch_normal_CG_C_32_61,allmodesxDahu15x2,CG,patch,normal,61,1856.2916870117188
3959,patch_normal_CG_C_32_62,allmodesxDahu15x2,CG,patch,normal,62,2009.633850097656
3960,patch_normal_CG_C_32_63,allmodesxDahu15x2,CG,patch,normal,63,1868.914001464844
3961,patch_normal_CG_C_32_64,allmodesxDahu15x2,CG,patch,normal,64,1850.3836059570312
3962,patch_normal_CG_C_32_65,allmodesxDahu15x2,CG,patch,normal,65,1858.642578125
3963,patch_normal_CG_C_32_66,allmodesxDahu15x2,CG,patch,normal,66,1851.4770812988281
3964,patch_normal_CG_C_32_67,allmodesxDahu15x2,CG,patch,normal,67,1856.1168518066406
3965,patch_normal_CG_C_32_68,allmodesxDahu15x2,CG,patch,normal,68,1859.9739990234373
3966,patch_normal_CG_C_32_69,allmodesxDahu15x2,CG,patch,normal,69,1875.0362854003906
3967,patch_normal_CG_C_32_7,allmodesxDahu15x2,CG,patch,normal,7,1844.987548828125
3968,patch_normal_CG_C_32_70,allmodesxDahu15x2,CG,patch,normal,70,1903.650451660156
3969,patch_normal_CG_C_32_71,allmodesxDahu15x2,CG,patch,normal,71,1861.005645751953
3970,patch_normal_CG_C_32_72,allmodesxDahu15x2,CG,patch,normal,72,1853.2226867675781
3971,patch_normal_CG_C_32_73,allmodesxDahu15x2,CG,patch,normal,73,1909.1996459960935
3972,patch_normal_CG_C_32_74,allmodesxDahu15x2,CG,patch,normal,74,1852.0997619628906
3973,patch_normal_CG_C_32_75,allmodesxDahu15x2,CG,patch,normal,75,1856.9260864257806
3974,patch_normal_CG_C_32_76,allmodesxDahu15x2,CG,patch,normal,76,1904.8667297363281
3975,patch_normal_CG_C_32_77,allmodesxDahu15x2,CG,patch,normal,77,1857.00146484375
3976,patch_normal_CG_C_32_78,allmodesxDahu15x2,CG,patch,normal,78,1862.9813537597656
3977,patch_normal_CG_C_32_79,allmodesxDahu15x2,CG,patch,normal,79,1842.724395751953
3978,patch_normal_CG_C_32_8,allmodesxDahu15x2,CG,patch,normal,8,1835.9105224609373
3979,patch_normal_CG_C_32_80,allmodesxDahu15x2,CG,patch,normal,80,1905.4825744628906
3980,patch_normal_CG_C_32_81,allmodesxDahu15x2,CG,patch,normal,81,1860.08349609375
3981,patch_normal_CG_C_32_82,allmodesxDahu15x2,CG,patch,normal,82,2042.4215393066406
3982,patch_normal_CG_C_32_83,allmodesxDahu15x2,CG,patch,normal,83,1861.142333984375
3983,patch_normal_CG_C_32_84,allmodesxDahu15x2,CG,patch,normal,84,1886.1829223632806
3984,patch_normal_CG_C_32_85,allmodesxDahu15x2,CG,patch,normal,85,1860.2550048828125
3985,patch_normal_CG_C_32_86,allmodesxDahu15x2,CG,patch,normal,86,1896.0999755859373
3986,patch_normal_CG_C_32_87,allmodesxDahu15x2,CG,patch,normal,87,2007.2242126464844
3987,patch_normal_CG_C_32_88,allmodesxDahu15x2,CG,patch,normal,88,1857.9000244140625
3988,patch_normal_CG_C_32_89,allmodesxDahu15x2,CG,patch,normal,89,1919.970489501953
3989,patch_normal_CG_C_32_9,allmodesxDahu15x2,CG,patch,normal,9,1845.6465759277344
3990,patch_normal_CG_C_32_90,allmodesxDahu15x2,CG,patch,normal,90,1855.8445739746094
3991,patch_normal_CG_C_32_91,allmodesxDahu15x2,CG,patch,normal,91,1859.9422912597656
3992,patch_normal_CG_C_32_92,allmodesxDahu15x2,CG,patch,normal,92,1882.7262268066406
3993,patch_normal_CG_C_32_93,allmodesxDahu15x2,CG,patch,normal,93,2004.7686462402344
3994,patch_normal_CG_C_32_94,allmodesxDahu15x2,CG,patch,normal,94,1873.6119995117188
3995,patch_normal_CG_C_32_95,allmodesxDahu15x2,CG,patch,normal,95,1893.1105041503906
3996,patch_normal_CG_C_32_96,allmodesxDahu15x2,CG,patch,normal,96,1860.2885131835935
3997,patch_normal_CG_C_32_97,allmodesxDahu15x2,CG,patch,normal,97,2006.889434814453
3998,patch_normal_CG_C_32_98,allmodesxDahu15x2,CG,patch,normal,98,1857.8738403320312
3999,patch_normal_CG_C_32_99,allmodesxDahu15x2,CG,patch,normal,99,1857.4578857421875
4000,patch_normal_EP_B_1_50p_1,allmodesxDahu15x2,EP,patch,normal,1,7496.914794921875
4001,patch_normal_EP_B_1_50p_10,allmodesxDahu15x2,EP,patch,normal,10,7791.201690673828
4002,patch_normal_EP_B_1_50p_100,allmodesxDahu15x2,EP,patch,normal,100,7712.028472900391
4003,patch_normal_EP_B_1_50p_11,allmodesxDahu15x2,EP,patch,normal,11,7543.377105712891
4004,patch_normal_EP_B_1_50p_12,allmodesxDahu15x2,EP,patch,normal,12,7420.409759521484
4005,patch_normal_EP_B_1_50p_13,allmodesxDahu15x2,EP,patch,normal,13,7813.319641113281
4006,patch_normal_EP_B_1_50p_14,allmodesxDahu15x2,EP,patch,normal,14,7391.216491699219
4007,patch_normal_EP_B_1_50p_15,allmodesxDahu15x2,EP,patch,normal,15,7760.0498046875
4008,patch_normal_EP_B_1_50p_16,allmodesxDahu15x2,EP,patch,normal,16,7845.7813720703125
4009,patch_normal_EP_B_1_50p_17,allmodesxDahu15x2,EP,patch,normal,17,7329.469268798828
4010,patch_normal_EP_B_1_50p_18,allmodesxDahu15x2,EP,patch,normal,18,7356.009063720703
4011,patch_normal_EP_B_1_50p_19,allmodesxDahu15x2,EP,patch,normal,19,8065.543914794922
4012,patch_normal_EP_B_1_50p_2,allmodesxDahu15x2,EP,patch,normal,2,7333.772918701172
4013,patch_normal_EP_B_1_50p_20,allmodesxDahu15x2,EP,patch,normal,20,7714.741180419922
4014,patch_normal_EP_B_1_50p_21,allmodesxDahu15x2,EP,patch,normal,21,7326.016815185547
4015,patch_normal_EP_B_1_50p_22,allmodesxDahu15x2,EP,patch,normal,22,7230.780578613281
4016,patch_normal_EP_B_1_50p_23,allmodesxDahu15x2,EP,patch,normal,23,7889.556518554687
4017,patch_normal_EP_B_1_50p_24,allmodesxDahu15x2,EP,patch,normal,24,7338.221435546875
4018,patch_normal_EP_B_1_50p_25,allmodesxDahu15x2,EP,patch,normal,25,7135.151336669922
4019,patch_normal_EP_B_1_50p_26,allmodesxDahu15x2,EP,patch,normal,26,7989.341156005859
4020,patch_normal_EP_B_1_50p_27,allmodesxDahu15x2,EP,patch,normal,27,7226.424163818359
4021,patch_normal_EP_B_1_50p_28,allmodesxDahu15x2,EP,patch,normal,28,7667.697418212891
4022,patch_normal_EP_B_1_50p_29,allmodesxDahu15x2,EP,patch,normal,29,7541.221618652344
4023,patch_normal_EP_B_1_50p_3,allmodesxDahu15x2,EP,patch,normal,3,7460.732086181641
4024,patch_normal_EP_B_1_50p_30,allmodesxDahu15x2,EP,patch,normal,30,7906.5855712890625
4025,patch_normal_EP_B_1_50p_31,allmodesxDahu15x2,EP,patch,normal,31,7538.720062255859
4026,patch_normal_EP_B_1_50p_32,allmodesxDahu15x2,EP,patch,normal,32,7428.842071533203
4027,patch_normal_EP_B_1_50p_33,allmodesxDahu15x2,EP,patch,normal,33,7527.393463134766
4028,patch_normal_EP_B_1_50p_34,allmodesxDahu15x2,EP,patch,normal,34,7831.1024169921875
4029,patch_normal_EP_B_1_50p_35,allmodesxDahu15x2,EP,patch,normal,35,7430.077575683594
4030,patch_normal_EP_B_1_50p_36,allmodesxDahu15x2,EP,patch,normal,36,7921.654357910156
4031,patch_normal_EP_B_1_50p_37,allmodesxDahu15x2,EP,patch,normal,37,7535.805511474609
4032,patch_normal_EP_B_1_50p_38,allmodesxDahu15x2,EP,patch,normal,38,7537.163330078125
4033,patch_normal_EP_B_1_50p_39,allmodesxDahu15x2,EP,patch,normal,39,7809.900390625
