,Unnamed: 0,target,RAPL_ENERGY_DRAM_0,RAPL_ENERGY_DRAM_1,RAPL_ENERGY_PKG_0,RAPL_ENERGY_PKG_1,begin,end,entryNumber,RAPL_ENERGY_DRAM_all,RAPL_ENERGY_PKG_all,machineName,time,powers_av_all,type,methode,bench,class,Nbprocess,y_ax
1478,154497,cstates_normal_EP_B_1_79,681.2959594726562,404.8093719482422,5957.198944091797,5752.913879394531,2019-06-08 18:31:59.495,2019-06-08 18:33:41.557,79,1086.1053314208984,11710.112823486328,allmodes,102.06200000000001,113.6904157620032,cstates,normal,EP,B,1,cstates normal
1479,154812,cstates_normal_EP_B_1_80,675.253791809082,401.4249038696289,5899.833282470703,5700.975372314453,2019-06-08 18:33:45.561,2019-06-08 18:35:26.623,80,1076.678695678711,11600.808654785156,allmodes,101.06200000000001,113.7334181841682,cstates,normal,EP,B,1,cstates normal
1480,155124,cstates_normal_EP_B_1_81,675.3572235107423,400.8853225708008,5879.753356933594,5701.390228271484,2019-06-08 18:35:30.627,2019-06-08 18:37:11.688,81,1076.242546081543,11581.143585205078,allmodes,101.061,113.54062338436351,cstates,normal,EP,B,1,cstates normal
1481,155436,cstates_normal_EP_B_1_82,674.7225341796875,401.2189254760742,5899.060852050781,5700.88916015625,2019-06-08 18:37:15.693,2019-06-08 18:38:56.755,82,1075.9414596557615,11599.950012207031,allmodes,101.06200000000001,113.72500011967678,cstates,normal,EP,B,1,cstates normal
1482,155748,cstates_normal_EP_B_1_83,674.8281784057617,400.28033447265625,5900.044342041016,5701.375793457031,2019-06-08 18:39:00.759,2019-06-08 18:40:41.822,83,1075.108512878418,11601.420135498047,allmodes,101.06299999999999,113.7394130931181,cstates,normal,EP,B,1,cstates normal
1483,156059,cstates_normal_EP_B_1_84,675.7926559448242,401.22106170654297,5898.80126953125,5699.4686279296875,2019-06-08 18:40:45.826,2019-06-08 18:42:26.888,84,1077.0137176513672,11598.269897460938,allmodes,101.06200000000001,113.7085284064798,cstates,normal,EP,B,1,cstates normal
1484,156372,cstates_normal_EP_B_1_85,676.091438293457,401.7421417236328,5904.958404541016,5700.603820800781,2019-06-08 18:42:30.893,2019-06-08 18:44:11.954,85,1077.8335800170896,11605.562225341797,allmodes,101.061,113.78002181707643,cstates,normal,EP,B,1,cstates normal
1485,156684,cstates_normal_EP_B_1_86,675.6294631958008,399.5094909667969,5908.270294189453,5699.949188232422,2019-06-08 18:44:15.959,2019-06-08 18:45:57.022,86,1075.1389541625977,11608.219482421875,allmodes,101.06299999999999,113.8060733570772,cstates,normal,EP,B,1,cstates normal
1486,156995,cstates_normal_EP_B_1_87,674.8352279663086,399.90411376953125,5905.827728271484,5700.8760986328125,2019-06-08 18:46:01.027,2019-06-08 18:47:42.090,87,1074.7393417358396,11606.703826904297,allmodes,101.06299999999999,113.7912139892578,cstates,normal,EP,B,1,cstates normal
1487,157307,cstates_normal_EP_B_1_88,675.0108108520508,401.4752960205078,5901.843902587891,5699.209503173828,2019-06-08 18:47:46.095,2019-06-08 18:49:27.157,88,1076.4861068725586,11601.05340576172,allmodes,101.06200000000001,113.73581770354626,cstates,normal,EP,B,1,cstates normal
1488,157620,cstates_normal_EP_B_1_89,674.7451324462892,401.3307189941406,5917.635040283203,5700.9820556640625,2019-06-08 18:49:31.161,2019-06-08 18:51:12.224,89,1076.0758514404297,11618.617095947266,allmodes,101.06299999999999,113.90801074458105,cstates,normal,EP,B,1,cstates normal
1489,157931,cstates_normal_EP_B_1_90,674.9623718261719,400.8832473754883,5916.697509765625,5703.125274658203,2019-06-08 18:51:16.229,2019-06-08 18:52:57.294,90,1075.8456192016604,11619.822784423828,allmodes,101.065,113.91983121984146,cstates,normal,EP,B,1,cstates normal
1490,158244,cstates_normal_EP_B_1_91,671.0021286010742,401.0039443969727,5923.1092529296875,5702.653289794922,2019-06-08 18:53:01.298,2019-06-08 18:54:42.361,91,1072.0060729980466,11625.76254272461,allmodes,101.06299999999999,113.97806414435892,cstates,normal,EP,B,1,cstates normal
1491,158556,cstates_normal_EP_B_1_92,672.1891021728517,399.3883285522461,5918.5574951171875,5702.436248779297,2019-06-08 18:54:46.365,2019-06-08 18:56:27.429,92,1071.5774307250977,11620.993743896484,allmodes,101.064,113.9313112146714,cstates,normal,EP,B,1,cstates normal
1492,158867,cstates_normal_EP_B_1_93,675.8315277099608,398.0265884399414,5910.092926025391,5702.086212158203,2019-06-08 18:56:31.434,2019-06-08 18:58:12.496,93,1073.8581161499023,11612.179138183594,allmodes,101.06200000000001,113.84489351160386,cstates,normal,EP,B,1,cstates normal
1493,159180,cstates_normal_EP_B_1_94,681.5792465209961,404.0258255004883,5976.77734375,5758.317474365234,2019-06-08 18:58:16.500,2019-06-08 18:59:58.566,94,1085.6050720214844,11735.094818115234,allmodes,102.066,113.93295939917705,cstates,normal,EP,B,1,cstates normal
1494,159492,cstates_normal_EP_B_1_95,678.0464859008789,404.3977508544922,5977.818359375,5758.364105224609,2019-06-08 19:00:01.570,2019-06-08 19:01:43.634,95,1082.4442367553709,11736.18246459961,allmodes,102.064,113.9435190737826,cstates,normal,EP,B,1,cstates normal
1495,159805,cstates_normal_EP_B_1_96,679.3873138427733,402.7071838378906,5971.595703125,5758.471771240234,2019-06-08 19:01:46.638,2019-06-08 19:03:28.702,96,1082.094497680664,11730.067474365234,allmodes,102.064,113.8841502365557,cstates,normal,EP,B,1,cstates normal
1496,160118,cstates_normal_EP_B_1_97,679.5735931396483,404.02626037597656,5965.075622558594,5759.647796630859,2019-06-08 19:03:31.706,2019-06-08 19:05:13.772,97,1083.599853515625,11724.723419189453,allmodes,102.066,113.83226620572285,cstates,normal,EP,B,1,cstates normal
1497,160432,cstates_normal_EP_B_1_98,682.4906768798827,404.2677688598633,5954.882751464844,5759.553649902344,2019-06-08 19:05:16.776,2019-06-08 19:06:58.843,98,1086.7584457397459,11714.436401367188,allmodes,102.06700000000001,113.73239224628335,cstates,normal,EP,B,1,cstates normal
1498,160744,cstates_normal_EP_B_1_99,679.4684295654298,406.2422637939453,5954.148162841797,5758.021514892578,2019-06-08 19:07:01.847,2019-06-08 19:08:43.894,99,1085.710693359375,11712.169677734375,allmodes,102.04700000000001,113.71038522072209,cstates,normal,EP,B,1,cstates normal
1499,161059,cstates_normal_EP_B_1_100,674.1695785522461,403.0614700317383,5889.094177246094,5703.821044921875,2019-06-08 19:08:47.898,2019-06-08 19:10:28.962,100,1077.2310485839844,11592.915222167969,allmodes,101.064,113.65603158988205,cstates,normal,EP,B,1,cstates normal
1500,161416,pstates_normal_EP_B_1_1,495.04955291748047,293.35093688964844,4328.877166748047,3811.5897827148438,2019-06-08 19:16:06.523,2019-06-08 19:17:21.577,1,788.4004898071289,8140.466949462891,allmodes,75.054,107.11140722977487,pstates,normal,EP,B,1,pstates normal
1501,161649,pstates_normal_EP_B_1_2,460.7559051513672,272.8769073486328,4051.3868713378906,3573.643585205078,2019-06-08 19:17:24.582,2019-06-08 19:18:34.622,2,733.6328125,7625.030456542969,allmodes,70.04,107.39479516257704,pstates,normal,EP,B,1,pstates normal
1502,161868,pstates_normal_EP_B_1_3,469.2924270629883,277.4561538696289,4141.295684814453,3575.567047119141,2019-06-08 19:18:38.628,2019-06-08 19:19:49.680,3,746.7485809326172,7716.862731933594,allmodes,71.05199999999999,107.17864905463324,pstates,normal,EP,B,1,pstates normal
1503,162088,pstates_normal_EP_B_1_4,479.5940170288086,281.6606140136719,4202.232055664063,3670.999359130859,2019-06-08 19:19:52.685,2019-06-08 19:21:04.736,4,761.2546310424805,7873.231414794922,allmodes,72.051,107.85248513417702,pstates,normal,EP,B,1,pstates normal
1504,162311,pstates_normal_EP_B_1_5,487.0084457397461,283.6705703735352,4264.7256774902335,3722.1454467773438,2019-06-08 19:21:07.741,2019-06-08 19:22:20.793,5,770.6790161132812,7986.871124267578,allmodes,73.05199999999999,107.93069086848078,pstates,normal,EP,B,1,pstates normal
1505,162537,pstates_normal_EP_B_1_6,471.53665924072266,275.1358795166016,4134.786071777344,3553.745849609375,2019-06-08 19:22:23.799,2019-06-08 19:23:34.851,6,746.6725387573242,7688.531921386719,allmodes,71.05199999999999,106.78516557481554,pstates,normal,EP,B,1,pstates normal
1506,162757,pstates_normal_EP_B_1_7,487.3556594848633,283.7566375732422,4276.584686279297,3739.644256591797,2019-06-08 19:23:37.857,2019-06-08 19:24:50.910,7,771.1122970581055,8016.228942871094,allmodes,73.053,108.32741814690668,pstates,normal,EP,B,1,pstates normal
1507,162985,pstates_normal_EP_B_1_8,488.0817184448242,283.92827606201166,4259.267456054688,3715.6722412109375,2019-06-08 19:24:54.917,2019-06-08 19:26:07.968,8,772.0099945068359,7974.939697265625,allmodes,73.051,107.7694553684544,pstates,normal,EP,B,1,pstates normal
1508,163211,pstates_normal_EP_B_1_9,465.1037063598633,272.2857666015625,4078.589691162109,3508.745849609375,2019-06-08 19:26:10.974,2019-06-08 19:27:21.025,9,737.3894729614258,7587.335540771484,allmodes,70.051,106.86388085593642,pstates,normal,EP,B,1,pstates normal
1509,163429,pstates_normal_EP_B_1_10,507.76373291015625,294.55650329589844,4418.134460449219,3962.9091796875,2019-06-08 19:27:25.030,2019-06-08 19:28:41.081,10,802.3202362060547,8381.043640136719,allmodes,76.051,108.84472259917816,pstates,normal,EP,B,1,pstates normal
1510,163665,pstates_normal_EP_B_1_11,493.7553939819336,287.3944396972656,4323.325622558594,3796.7782287597656,2019-06-08 19:28:44.086,2019-06-08 19:29:58.124,11,781.1498336791992,8120.103851318359,allmodes,74.038,108.26805135091145,pstates,normal,EP,B,1,pstates normal
1511,163894,pstates_normal_EP_B_1_12,466.7154006958008,270.13409423828125,4106.171020507813,3502.052001953125,2019-06-08 19:30:01.130,2019-06-08 19:31:11.181,12,736.849494934082,7608.2230224609375,allmodes,70.051,107.15807073888644,pstates,normal,EP,B,1,pstates normal
1512,164112,pstates_normal_EP_B_1_13,465.7556381225586,270.6941070556641,4102.4273986816415,3513.9761352539062,2019-06-08 19:31:15.186,2019-06-08 19:32:25.235,13,736.4497451782228,7616.403533935547,allmodes,70.04899999999999,107.27328921035982,pstates,normal,EP,B,1,pstates normal
1513,164332,pstates_normal_EP_B_1_14,473.7353057861328,274.31969451904297,4091.613494873047,3554.284393310547,2019-06-08 19:32:29.240,2019-06-08 19:33:40.291,14,748.0550003051758,7645.897888183594,allmodes,71.051,106.19302622477215,pstates,normal,EP,B,1,pstates normal
1514,164552,pstates_normal_EP_B_1_15,492.8953857421875,286.3823318481445,4336.310852050781,3819.239654541016,2019-06-08 19:33:43.297,2019-06-08 19:34:57.348,15,779.277717590332,8155.550506591797,allmodes,74.051,108.74067342122395,pstates,normal,EP,B,1,pstates normal
1515,164781,pstates_normal_EP_B_1_16,474.7499465942383,274.15874481201166,4157.149871826172,3551.0083618164062,2019-06-08 19:35:00.353,2019-06-08 19:36:11.405,16,748.90869140625,7708.158233642578,allmodes,71.05199999999999,107.0577532450358,pstates,normal,EP,B,1,pstates normal
1516,165001,pstates_normal_EP_B_1_17,480.78057861328125,278.5651016235352,4239.6531677246085,3749.2380981445312,2019-06-08 19:36:14.410,2019-06-08 19:37:26.451,17,759.3456802368164,7988.891265869141,allmodes,72.041,109.43686665574164,pstates,normal,EP,B,1,pstates normal
1517,165224,pstates_normal_EP_B_1_18,473.7734756469727,275.62239837646484,4158.839904785156,3555.749755859375,2019-06-08 19:37:29.456,2019-06-08 19:38:40.508,18,749.3958740234375,7714.589660644531,allmodes,71.05199999999999,107.14707862006293,pstates,normal,EP,B,1,pstates normal
1518,165444,pstates_normal_EP_B_1_19,471.3224563598633,273.88558197021484,4155.482543945313,3546.239532470703,2019-06-08 19:38:43.512,2019-06-08 19:39:54.566,19,745.2080383300781,7701.722076416016,allmodes,71.054,106.96836217244464,pstates,normal,EP,B,1,pstates normal
1519,165665,pstates_normal_EP_B_1_20,479.6672668457031,278.23358917236334,4210.117370605469,3771.329254150391,2019-06-08 19:39:58.571,2019-06-08 19:41:10.616,20,757.9008560180664,7981.446624755859,allmodes,72.045,109.3348852706282,pstates,normal,EP,B,1,pstates normal
1520,165889,pstates_normal_EP_B_1_21,499.46712493896484,290.1556015014648,4380.7607421875,3849.4857788085938,2019-06-08 19:41:13.621,2019-06-08 19:42:28.665,21,789.6227264404297,8230.246520996094,allmodes,75.044,108.29271738152755,pstates,normal,EP,B,1,pstates normal
1521,166121,pstates_normal_EP_B_1_22,480.1656112670898,279.41015625,4211.379852294922,3596.5143432617188,2019-06-08 19:42:31.670,2019-06-08 19:43:43.724,22,759.5757675170897,7807.894195556641,allmodes,72.054,106.9574547336526,pstates,normal,EP,B,1,pstates normal
1522,166343,pstates_normal_EP_B_1_23,499.21915435791016,291.02407073974615,4361.306518554688,3834.188873291016,2019-06-08 19:43:46.730,2019-06-08 19:45:01.781,23,790.2432250976562,8195.495391845703,allmodes,75.051,107.83546568218028,pstates,normal,EP,B,1,pstates normal
1523,166575,pstates_normal_EP_B_1_24,493.8513946533203,287.83807373046875,4328.6343688964835,3847.1093139648438,2019-06-08 19:45:04.786,2019-06-08 19:46:18.838,24,781.6894683837891,8175.743682861328,allmodes,74.05199999999999,109.00991577148436,pstates,normal,EP,B,1,pstates normal
1524,166804,pstates_normal_EP_B_1_25,445.5210266113281,261.101577758789,3908.914825439453,3434.642791748047,2019-06-08 19:46:21.844,2019-06-08 19:47:28.891,25,706.6226043701172,7343.5576171875,allmodes,67.047,107.99349437040442,pstates,normal,EP,B,1,pstates normal
1525,167013,pstates_normal_EP_B_1_26,478.2688751220703,279.59123992919916,4200.073303222656,3716.7021484375,2019-06-08 19:47:31.896,2019-06-08 19:48:43.943,26,757.8601150512695,7916.775451660156,allmodes,72.047,108.44897878986515,pstates,normal,EP,B,1,pstates normal
1526,167235,pstates_normal_EP_B_1_27,479.5842514038086,279.7411956787109,4223.044372558594,3736.459228515625,2019-06-08 19:48:46.949,2019-06-08 19:49:58.996,27,759.3254470825195,7959.503601074219,allmodes,72.047,109.03429590512629,pstates,normal,EP,B,1,pstates normal
1527,167459,pstates_normal_EP_B_1_28,446.83406829833984,260.33059692382807,3918.849853515625,3424.369537353516,2019-06-08 19:50:02.002,2019-06-08 19:51:09.050,28,707.164665222168,7343.219390869141,allmodes,67.048,107.98852045395796,pstates,normal,EP,B,1,pstates normal
1528,167667,pstates_normal_EP_B_1_29,453.7096481323242,264.16951751708984,3969.389617919922,3491.9891662597656,2019-06-08 19:51:12.054,2019-06-08 19:52:20.093,29,717.8791656494141,7461.378784179687,allmodes,68.039,108.13592440840128,pstates,normal,EP,B,1,pstates normal
1529,167877,pstates_normal_EP_B_1_30,453.752685546875,264.30648803710943,3940.5958862304688,3485.1382446289062,2019-06-08 19:52:23.098,2019-06-08 19:53:31.144,30,718.0591735839844,7425.734130859375,allmodes,68.046,107.61933522984602,pstates,normal,EP,B,1,pstates normal
1530,168089,pstates_normal_EP_B_1_31,487.59864044189453,283.33669281005865,4272.344512939453,3804.50439453125,2019-06-08 19:53:34.149,2019-06-08 19:54:47.197,31,770.9353332519531,8076.848907470703,allmodes,73.048,109.14660685771221,pstates,normal,EP,B,1,pstates normal
1531,168315,pstates_normal_EP_B_1_32,453.98242950439453,264.40614318847656,3910.87890625,3489.9532165527344,2019-06-08 19:54:50.202,2019-06-08 19:55:58.241,32,718.3885726928711,7400.832122802734,allmodes,68.039,107.2584365623585,pstates,normal,EP,B,1,pstates normal
1532,168526,pstates_normal_EP_B_1_33,454.48709869384766,265.3315048217773,3972.6342163085938,3480.7017211914062,2019-06-08 19:56:01.245,2019-06-08 19:57:09.294,33,719.818603515625,7453.3359375,allmodes,68.04899999999999,108.01936141304348,pstates,normal,EP,B,1,pstates normal
1533,168736,pstates_normal_EP_B_1_34,474.53992462158203,276.1252593994141,4103.3199768066415,3653.500274658203,2019-06-08 19:57:12.298,2019-06-08 19:58:23.348,34,750.6651840209961,7756.820251464844,allmodes,71.05,107.7336146036784,pstates,normal,EP,B,1,pstates normal
1534,168957,pstates_normal_EP_B_1_35,451.90465545654297,264.79216766357416,3921.2625122070312,3471.2059631347656,2019-06-08 19:58:26.353,2019-06-08 19:59:34.404,35,716.6968231201172,7392.468475341797,allmodes,68.051,107.13722428031588,pstates,normal,EP,B,1,pstates normal
1535,169168,pstates_normal_EP_B_1_36,444.3045654296875,260.45330047607416,3905.333221435547,3438.1551513671875,2019-06-08 19:59:37.408,2019-06-08 20:00:44.454,36,704.7578659057617,7343.488372802734,allmodes,67.046,107.99247607062843,pstates,normal,EP,B,1,pstates normal
1536,169377,pstates_normal_EP_B_1_37,444.4630584716797,260.17318725585943,3905.9255981445312,3440.478271484375,2019-06-08 20:00:48.459,2019-06-08 20:01:55.506,37,704.6362457275391,7346.403869628906,allmodes,67.047,108.0353510239545,pstates,normal,EP,B,1,pstates normal
1537,169586,pstates_normal_EP_B_1_38,450.0787353515625,264.32543182373047,3977.6974487304688,3489.582244873047,2019-06-08 20:01:58.510,2019-06-08 20:03:06.550,38,714.404167175293,7467.279693603516,allmodes,68.04,108.22144483483356,pstates,normal,EP,B,1,pstates normal
1538,169797,pstates_normal_EP_B_1_39,471.81270599365234,276.00200653076166,4154.7103271484375,3638.810150146485,2019-06-08 20:03:09.555,2019-06-08 20:04:20.604,39,747.8147125244141,7793.520477294922,allmodes,71.04899999999999,108.24333996242949,pstates,normal,EP,B,1,pstates normal
1539,170017,pstates_normal_EP_B_1_40,472.99279022216797,275.27066040039057,4149.656066894531,3673.14990234375,2019-06-08 20:04:23.609,2019-06-08 20:05:34.658,40,748.2634506225586,7822.805969238281,allmodes,71.04899999999999,108.65008290608722,pstates,normal,EP,B,1,pstates normal
1540,170237,pstates_normal_EP_B_1_41,453.94004821777344,263.5488510131836,3987.0432739257812,3478.307281494141,2019-06-08 20:05:37.664,2019-06-08 20:06:45.713,41,717.488899230957,7465.350555419922,allmodes,68.04899999999999,108.19348631043366,pstates,normal,EP,B,1,pstates normal
1541,170448,pstates_normal_EP_B_1_42,480.6144332885742,279.791519165039,4153.668426513672,3746.81103515625,2019-06-08 20:06:48.718,2019-06-08 20:08:00.758,42,760.4059524536133,7900.479461669922,allmodes,72.04,108.2257460502729,pstates,normal,EP,B,1,pstates normal
1542,170671,pstates_normal_EP_B_1_43,447.7496109008789,260.2476806640625,3906.873443603516,3439.162628173828,2019-06-08 20:08:03.765,2019-06-08 20:09:10.814,43,707.9972915649414,7346.036071777344,allmodes,67.04899999999999,108.02994223201976,pstates,normal,EP,B,1,pstates normal
1543,170879,pstates_normal_EP_B_1_44,480.81520080566406,280.8828506469726,4213.3458557128915,3737.1530151367188,2019-06-08 20:09:13.820,2019-06-08 20:10:25.871,44,761.6980514526367,7950.498870849609,allmodes,72.051,108.91094343629602,pstates,normal,EP,B,1,pstates normal
1544,171102,pstates_normal_EP_B_1_45,480.7726287841797,279.50477600097656,4168.1089782714835,3744.9824829101562,2019-06-08 20:10:28.876,2019-06-08 20:11:40.917,45,760.2774047851562,7913.091461181641,allmodes,72.041,108.3985131668718,pstates,normal,EP,B,1,pstates normal
1545,171325,pstates_normal_EP_B_1_46,447.8705520629883,259.3559341430664,3849.736114501953,3431.236114501953,2019-06-08 20:11:43.922,2019-06-08 20:12:50.961,46,707.2264862060547,7280.972229003906,allmodes,67.039,107.07312101476332,pstates,normal,EP,B,1,pstates normal
1546,171535,pstates_normal_EP_B_1_47,486.41356658935547,283.31300354003906,4260.9200134277335,3654.345123291016,2019-06-08 20:12:54.967,2019-06-08 20:14:08.021,47,769.7265701293945,7915.26513671875,allmodes,73.054,106.9630423880912,pstates,normal,EP,B,1,pstates normal
1547,171761,pstates_normal_EP_B_1_48,500.9156723022461,292.08396911621094,4333.8890686035165,3856.4434509277344,2019-06-08 20:14:11.026,2019-06-08 20:15:26.069,48,792.999641418457,8190.33251953125,allmodes,75.043,107.767533151727,pstates,normal,EP,B,1,pstates normal
1548,171993,pstates_normal_EP_B_1_49,454.4345474243164,264.29000854492193,3904.160369873047,3483.8799743652344,2019-06-08 20:15:29.072,2019-06-08 20:16:37.121,49,718.7245559692383,7388.040344238281,allmodes,68.04899999999999,107.07304846722148,pstates,normal,EP,B,1,pstates normal
1549,172205,pstates_normal_EP_B_1_50,474.6207504272461,276.5840072631836,4088.552459716797,3664.339263916016,2019-06-08 20:16:41.126,2019-06-08 20:17:52.176,50,751.2047576904297,7752.8917236328125,allmodes,71.05,107.6790517171224,pstates,normal,EP,B,1,pstates normal
1550,172426,pstates_normal_EP_B_1_51,487.9692916870117,285.07001495361334,4278.132141113281,3717.776977539063,2019-06-08 20:17:55.181,2019-06-08 20:19:08.233,51,773.039306640625,7995.909118652344,allmodes,73.05199999999999,108.05282592773438,pstates,normal,EP,B,1,pstates normal
1551,172651,pstates_normal_EP_B_1_52,507.70581817626953,295.99111175537115,4445.327178955078,3906.083343505859,2019-06-08 20:19:11.238,2019-06-08 20:20:27.290,52,803.6969299316406,8351.410522460938,allmodes,76.05199999999999,108.45987691507709,pstates,normal,EP,B,1,pstates normal
1552,172887,pstates_normal_EP_B_1_53,459.4133071899414,269.59081268310547,4039.020782470703,3503.859588623047,2019-06-08 20:20:30.295,2019-06-08 20:21:39.343,53,729.0041198730469,7542.88037109375,allmodes,69.048,107.75543387276785,pstates,normal,EP,B,1,pstates normal
1553,173101,pstates_normal_EP_B_1_54,473.7827453613281,285.0387344360352,4156.181823730469,3718.2075805664062,2019-06-08 20:21:42.348,2019-06-08 20:22:53.387,54,758.8214797973633,7874.389404296875,allmodes,71.039,109.36651950412327,pstates,normal,EP,B,1,pstates normal
1554,173323,pstates_normal_EP_B_1_55,473.0032730102539,276.75836944580084,4155.465637207031,3671.322784423828,2019-06-08 20:22:57.393,2019-06-08 20:24:08.441,55,749.7616424560547,7826.788421630859,allmodes,71.048,108.70539474487305,pstates,normal,EP,B,1,pstates normal
1555,173543,pstates_normal_EP_B_1_56,484.96082305908203,291.3372497558594,4272.637420654297,3692.774810791016,2019-06-08 20:24:11.445,2019-06-08 20:25:24.497,56,776.2980728149414,7965.4122314453125,allmodes,73.05199999999999,107.64070583034206,pstates,normal,EP,B,1,pstates normal
1556,173769,pstates_normal_EP_B_1_57,473.86669158935547,276.29177856445307,4137.406219482422,3587.5087890625,2019-06-08 20:25:27.502,2019-06-08 20:26:38.555,57,750.1584701538086,7724.915008544922,allmodes,71.053,107.29048622979059,pstates,normal,EP,B,1,pstates normal
1557,173991,pstates_normal_EP_B_1_58,453.41173553466797,264.355224609375,3930.321899414063,3472.2669067382812,2019-06-08 20:26:42.560,2019-06-08 20:27:50.604,58,717.766960144043,7402.588806152344,allmodes,68.044,107.28389574133831,pstates,normal,EP,B,1,pstates normal
1558,174202,pstates_normal_EP_B_1_59,493.2668685913086,289.80588531494135,4333.910858154297,3904.9042053222656,2019-06-08 20:27:53.610,2019-06-08 20:29:07.651,59,783.07275390625,8238.815063476562,allmodes,74.041,109.85086751302084,pstates,normal,EP,B,1,pstates normal
1559,174433,pstates_normal_EP_B_1_60,473.1578674316406,277.0223846435547,4158.107391357422,3616.087463378906,2019-06-08 20:29:11.656,2019-06-08 20:30:22.707,60,750.1802520751953,7774.194854736328,allmodes,71.051,107.97492853800458,pstates,normal,EP,B,1,pstates normal
1560,174655,pstates_normal_EP_B_1_61,487.7886352539063,283.6385116577148,4243.9163818359375,3705.284332275391,2019-06-08 20:30:26.712,2019-06-08 20:31:39.766,61,771.4271469116211,7949.200714111328,allmodes,73.054,107.42163127177471,pstates,normal,EP,B,1,pstates normal
1561,174881,pstates_normal_EP_B_1_62,480.4791412353516,280.94207763671875,4200.378479003906,3673.8128662109375,2019-06-08 20:31:42.771,2019-06-08 20:32:54.812,62,761.4212188720703,7874.191345214844,allmodes,72.041,107.86563486595676,pstates,normal,EP,B,1,pstates normal
1562,175104,pstates_normal_EP_B_1_63,466.02978515625,273.2014617919922,4088.359100341797,3635.663604736328,2019-06-08 20:32:57.817,2019-06-08 20:34:07.859,63,739.2312469482422,7724.022705078125,allmodes,70.042,108.78905218419894,pstates,normal,EP,B,1,pstates normal
1563,175321,pstates_normal_EP_B_1_64,466.620346069336,273.28228759765625,4082.3639526367188,3602.825927734375,2019-06-08 20:34:10.865,2019-06-08 20:35:20.914,64,739.9026336669922,7685.189880371094,allmodes,70.04899999999999,108.24211099114216,pstates,normal,EP,B,1,pstates normal
1564,175540,pstates_normal_EP_B_1_65,447.1065826416016,261.91393280029297,3912.006378173828,3425.5455017089844,2019-06-08 20:35:24.920,2019-06-08 20:36:31.969,65,709.0205154418945,7337.5518798828125,allmodes,67.04899999999999,107.905174704159,pstates,normal,EP,B,1,pstates normal
1565,175748,pstates_normal_EP_B_1_66,480.4701614379883,282.4987411499024,4188.9869384765625,3718.406494140625,2019-06-08 20:36:34.973,2019-06-08 20:37:47.022,66,762.9689025878906,7907.3934326171875,allmodes,72.04899999999999,108.32045798105736,pstates,normal,EP,B,1,pstates normal
1566,175971,pstates_normal_EP_B_1_67,474.2637176513672,278.3874893188477,4112.200622558594,3677.2723083496094,2019-06-08 20:37:50.028,2019-06-08 20:39:01.076,67,752.6512069702147,7789.472930908203,allmodes,71.048,108.18712404039171,pstates,normal,EP,B,1,pstates normal
1567,176191,pstates_normal_EP_B_1_68,467.7394027709961,273.89305877685547,4089.535430908203,3635.217529296875,2019-06-08 20:39:04.081,2019-06-08 20:40:14.120,68,741.6324615478516,7724.752960205078,allmodes,70.039,108.79933746767715,pstates,normal,EP,B,1,pstates normal
1568,176410,pstates_normal_EP_B_1_69,447.1350402832031,262.77384185791016,3893.4942016601562,3437.203491210937,2019-06-08 20:40:18.126,2019-06-08 20:41:25.173,69,709.9088821411133,7330.697692871094,allmodes,67.047,107.80437783633958,pstates,normal,EP,B,1,pstates normal
1569,176618,pstates_normal_EP_B_1_70,474.3431243896485,279.4882431030273,4146.674041748047,3688.083618164063,2019-06-08 20:41:28.178,2019-06-08 20:42:39.218,70,753.8313674926758,7834.757659912109,allmodes,71.04,108.8160786098904,pstates,normal,EP,B,1,pstates normal
1570,176838,pstates_normal_EP_B_1_71,445.7923126220703,263.2022857666016,3911.108184814453,3439.8385009765625,2019-06-08 20:42:42.224,2019-06-08 20:43:49.272,71,708.9945983886719,7350.946685791016,allmodes,67.048,108.10215714398552,pstates,normal,EP,B,1,pstates normal
1571,177046,pstates_normal_EP_B_1_72,494.1349563598633,290.82390594482416,4325.3958435058585,3859.7955322265625,2019-06-08 20:43:52.277,2019-06-08 20:45:06.318,72,784.9588623046875,8185.191375732422,allmodes,74.041,109.13588500976564,pstates,normal,EP,B,1,pstates normal
1572,177275,pstates_normal_EP_B_1_73,473.71154022216797,278.71915435791016,4141.7537536621085,3655.388092041016,2019-06-08 20:45:09.323,2019-06-08 20:46:20.373,73,752.4306945800781,7797.141845703125,allmodes,71.05,108.29363674587673,pstates,normal,EP,B,1,pstates normal
1573,177495,pstates_normal_EP_B_1_74,467.326789855957,274.70327758789057,4107.102416992188,3554.367645263672,2019-06-08 20:46:23.378,2019-06-08 20:47:33.419,74,742.0300674438478,7661.470062255859,allmodes,70.041,107.90802904585718,pstates,normal,EP,B,1,pstates normal
1574,177714,pstates_normal_EP_B_1_75,467.6058349609375,273.60485076904297,4102.3802185058585,3494.7819213867188,2019-06-08 20:47:37.423,2019-06-08 20:48:47.476,75,741.2106857299805,7597.162139892578,allmodes,70.053,107.00228366045886,pstates,normal,EP,B,1,pstates normal
1575,177931,pstates_normal_EP_B_1_76,466.7702941894531,272.61627960205084,4104.680419921875,3504.9332275390625,2019-06-08 20:48:50.481,2019-06-08 20:50:00.535,76,739.3865737915039,7609.6136474609375,allmodes,70.054,107.17765700649208,pstates,normal,EP,B,1,pstates normal
